dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
market_regime,Bear / Calm,drl_challenger_raw,DRL Raw Challenger,research_challenger_replay,37,0.10818713450292397,0.05449817529678769,0.02652277909531136,0.017359217112636882,0.1384325882853951,0.08490854059230368,0.10882625733379986,0.12906414865304464,-0.22449145143604543,0.5405405405405406,-0.08359991271890954
market_regime,Bear / Volatile,drl_challenger_raw,DRL Raw Challenger,research_challenger_replay,43,0.12573099415204678,0.32689114673786634,0.0906855461421836,0.08213044951887949,0.15345666178646636,0.4699890910942152,0.41310620024866157,0.7616346623671187,-0.24017247483048998,0.5581395348837209,-0.11148954860391025
market_regime,Bull / Calm,drl_challenger_raw,DRL Raw Challenger,research_challenger_replay,226,0.6608187134502924,4.07834985869398,0.09178248446110132,0.09011420124906744,0.10230765134365272,0.683050432402517,0.6352926380050998,1.1319529979342229,-0.31886589311592795,0.6460176991150443,-0.09692351457203408
market_regime,Bull / Volatile,drl_challenger_raw,DRL Raw Challenger,research_challenger_replay,36,0.10526315789473684,0.5154090953781238,0.1448294541843102,0.14862067656281908,0.10674317001445728,1.1600134126223172,1.6110360662378107,2.505224981752111,-0.07066369685141727,0.6666666666666666,-0.051926872367814014
market_regime,Bear / Calm,trend_risk_controlled_indices,Trend and Risk-Controlled Regional Indices,point_in_time_index_challenger,37,0.10818713450292397,-0.035163774251736335,-0.008883115627950973,-0.01154267368761197,0.07380755063894076,-0.3211596933126506,-0.5606969374508994,-0.3846436774758053,-0.10357439809302016,0.7837837837837838,-0.08345703604298638
market_regime,Bear / Volatile,trend_risk_controlled_indices,Trend and Risk-Controlled Regional Indices,point_in_time_index_challenger,43,0.12573099415204678,-0.02431700442180973,-0.005713424565100406,-0.006846467953397939,0.0482283817501826,-0.504980448620554,-0.7062869522258499,-0.5993199967458247,-0.07595762407416407,0.7906976744186046,-0.051692059462359774
market_regime,Bull / Calm,trend_risk_controlled_indices,Trend and Risk-Controlled Regional Indices,point_in_time_index_challenger,226,0.6608187134502924,1.8788614316591579,0.061097866310243026,0.05775089935630806,0.09783065692514162,0.3991319151764943,0.3807508928772065,0.5822260588394882,-0.2771317665955386,0.6504424778761062,-0.12986809410708133
market_regime,Bull / Volatile,trend_risk_controlled_indices,Trend and Risk-Controlled Regional Indices,point_in_time_index_challenger,36,0.10526315789473684,0.26338665504860503,0.0801851555471285,0.08104912201793946,0.06427396098657157,0.9305644844890775,1.7223028646858025,1.7826112282503377,-0.04572242869097365,0.6111111111111112,-0.030188226285693953
market_regime,Bear / Calm,common_index,S&P 500 Index,common_market_benchmark,37,0.10818713450292397,-0.020059517060542098,0.012633815872501002,-0.0065503788830134635,0.19821061917966099,-0.010398790171330443,-0.013281634395391257,-0.014889347317661814,-0.33625021008163025,0.5675675675675675,-0.11002431825242787
market_regime,Bear / Volatile,common_index,S&P 500 Index,common_market_benchmark,43,0.12573099415204678,-0.007737267082727484,0.022604682496234773,-0.0021652863408151424,0.2229309346105471,0.017997834888780238,0.014787865732749199,0.02486672423671693,-0.4814862591622181,0.5813953488372093,-0.16942452401777075
