dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
rate_direction,Rising,region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,79,0.2309941520467836,0.07564696572149532,0.03539269523570237,0.01113838141223078,0.22367000548031832,-0.0067267698513766875,-0.009100322440757007,-0.010085234312294751,-0.3873261222936587,0.569620253164557,-0.14723541574597399
rate_direction,Stable,region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,185,0.5409356725146199,2.1837171501424817,0.09924898518411902,0.07800996858201747,0.2227860153432964,0.38079938547512593,0.42165947386512376,0.6479695708898484,-0.36843114540072164,0.5567567567567567,-0.14289382416978746
rate_direction,Falling,dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,78,0.22807017543859648,-0.13575607563972691,-0.0019324142206618156,-0.02219614786914159,0.20189183406143366,-0.1020722778961783,-0.09656919463941631,-0.13736478210285,-0.5818647927433052,0.5384615384615384,-0.14060438430985445
rate_direction,Rising,dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,79,0.2309941520467836,0.5853470742888645,0.08001199231180482,0.07250329785145593,0.14145823749099876,0.30471075267728936,0.5224253381340579,0.49007944812189075,-0.14636519262535252,0.620253164556962,-0.08838089323103582
rate_direction,Stable,dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,185,0.5409356725146199,3.8449633286275384,0.11071304914592761,0.10777427414506624,0.12602420203651918,0.7622056370102288,1.050606331209891,1.2438665760903493,-0.16818250532195667,0.6648648648648648,-0.15132008624426418
rate_direction,Falling,nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,78,0.22807017543859648,0.3026816514597792,0.07861075015007077,0.04151955914365324,0.27549223800177325,0.21737878713739622,0.20309741420242727,0.3166724688322997,-0.6507945538669675,0.6025641025641025,-0.17731894392612801
rate_direction,Rising,nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,79,0.2309941520467836,0.12199755345488406,0.046247496501284374,0.017638918717431507,0.23902676552318264,0.039036302543841425,0.04834300712129132,0.05597746081868912,-0.4881933978746241,0.5189873417721519,-0.22901623561332107
rate_direction,Stable,nasdaq_composite,Nasdaq Composite Index,standalone_market_benchmark,185,0.5409356725146199,9.720443490183943,0.17360325733609444,0.16633849817738855,0.19320403753593124,0.8240974967789404,1.0898597737167044,1.3406743272433603,-0.22909007722490182,0.6270270270270271,-0.22393089363818341
rate_direction,Falling,russell_2000,Russell 2000 Index,standalone_market_benchmark,78,0.22807017543859648,-0.018876216318482242,0.03189527600718728,-0.002927498226932279,0.2610500926260066,0.05050837712327273,0.04550775528398907,0.06773588996471742,-0.6204734445484346,0.6025641025641025,-0.21899451132976133
rate_direction,Rising,russell_2000,Russell 2000 Index,standalone_market_benchmark,79,0.2309941520467836,0.397183491936572,0.07136823820186458,0.052116458776059416,0.20467636391165514,0.16835661357086407,0.3849023738392193,0.2725677192552626,-0.22809024340845996,0.5189873417721519,-0.12046799232008032
