dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
rate_level,Low (<2%),region_index_dach,DAX Performance Index,standalone_market_benchmark,198,0.559322033898305,0.8092983134366258,0.06696792667484135,0.036589194677183245,0.24694589348143214,0.24773910046629444,0.23910622305223447,0.3568223661445134,-0.5592576712589341,0.5606060606060606,-0.24866981400538402
rate_level,Moderate (2-4%),region_index_dach,DAX Performance Index,standalone_market_benchmark,51,0.1440677966101695,-0.09145625835536841,-2.1373670555683876e-05,-0.022314843949970298,0.21113086023285918,-0.1423332992490242,-0.163038043488273,-0.18734275014048296,-0.3248185532246498,0.5294117647058824,-0.16879835043296676
rate_level,High (>=4%),region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,105,0.2966101694915254,1.601760940182408,0.11401195188088661,0.11547317352510955,0.09346474957920367,0.7067789766223311,0.8165641919683381,1.4721660391843814,-0.11769840935381148,0.8285714285714286,-0.06573640524896707
rate_level,Low (<2%),region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,198,0.559322033898305,0.1700395551795706,0.025978284261722814,0.009562862382134218,0.1798636482130351,0.1123832054880414,0.09623365644706647,0.15482865101849777,-0.5646974641672834,0.601010101010101,-0.21887705020895176
rate_level,Moderate (2-4%),region_index_eu_ex_dach,STOXX Europe 600 Index,standalone_market_benchmark,51,0.1440677966101695,0.10849057688704433,0.03560594105551178,0.02453117475534672,0.15071783509110506,0.03733725385601095,0.04233926860182063,0.050612867166529615,-0.3208237338417087,0.6666666666666666,-0.10366060469057947
rate_level,High (>=4%),region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,105,0.2966101694915254,10.15881419751763,0.3081079003563688,0.31743069139485525,0.25255642881639134,1.0301208888024198,0.808363215840932,2.710224764410084,-0.22452744918070933,0.6285714285714286,-0.12658024508259025
rate_level,Low (<2%),region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,198,0.559322033898305,-0.4002938531655921,-0.0007006866698130274,-0.030513586305680906,0.24298394080958408,-0.02651087228576361,-0.023787736318049483,-0.03613556228213743,-0.6822863575183802,0.5202020202020202,-0.2458430872432389
rate_level,Moderate (2-4%),region_index_mainland_china,Shanghai Composite Index,standalone_market_benchmark,51,0.1440677966101695,-0.3942068085934012,-0.09014325808953727,-0.11124468913599095,0.2327449773609705,-0.516615522134709,-0.5858883320962897,-0.6532072134879096,-0.4439433169722541,0.47058823529411764,-0.17265189185679153
rate_level,High (>=4%),region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,105,0.2966101694915254,1.789427003276391,0.1625456638583262,0.12438747735470779,0.30232978714616404,0.3789408595704297,0.42118695663164296,0.6285626101444385,-0.5558546032621541,0.6285714285714286,-0.29347338617623564
rate_level,Low (<2%),region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,198,0.559322033898305,0.15552345505940401,0.028283038928205835,0.008799303354648513,0.19661083478964592,0.11453889495662195,0.10093275413812572,0.16092347854404326,-0.5000073361684603,0.5454545454545454,-0.2231004364459962
rate_level,Moderate (2-4%),region_index_hong_kong,Hang Seng Index,standalone_market_benchmark,51,0.1440677966101695,-0.40429124334429756,-0.09106708569763222,-0.11474819736316355,0.24701345545084014,-0.49024337747680097,-0.5000447940755418,-0.6464631615145517,-0.5769825791977031,0.43137254901960786,-0.15640329846253143
rate_level,High (>=4%),dow_jones,Dow Jones Industrial Average,standalone_market_benchmark,105,0.2966101694915254,1.7458616593677978,0.12675557278713528,0.12236651979611457,0.1469246444542883,0.5365832221087159,0.8343492702744193,0.8641916545530804,-0.16818250532195667,0.6476190476190476,-0.15132008624426418
