security_id,ticker,issuer_id,company_name,country,region,sector,currency,industry,current_weight,current_market_value_usd,final_recommendation,final_recommendation_score,scorecard_score,portfolio_fit_score,regime_suitability_score,sentiment_alt_data_score,narrative_reframing_score,expected_total_return_12m,expected_dividend_return_12m,expected_volatility_12m,p5_return_12m,p50_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,tail_risk_score,skewness_risk_score,forecast_uncertainty_score,liquidity_score,average_daily_value_usd,liquidity_observation_count,market_cap_usd,dividend_yield,free_cash_flow_yield,balance_sheet_strength_score,cashflow_quality_score,dividend_safety_score,regime_review_required_flag,regime_exclusion_flag,reframing_review_required_flag,reframing_exclusion_flag,alt_data_review_required_flag,alt_data_exclusion_flag,price_data_quality_score,price_data_exclusion_flag,sector_data_source,liquidity_data_source,market_cap_data_source,fundamentals_data_source,is_synthetic_data,is_synthetic_fundamentals,instrument_type,listing_status,risk_management_flags
300748.SHE,300748.SHE,NAME:jlmagrareearthcoltdclassa,Jl Mag Rare-Earth Co Ltd Class A,China,Mainland China,Industrials,CNY,Metal Fabrication,0.0,0.0,Avoid,44.020019223197906,44.020019223197906,63.32629031852399,38.981684330947246,39.52083333333333,81.00001336983581,-0.24999999999999997,0.0148,0.6019263539971568,-2.201017578769151,-0.24999999999999997,1.240136199090498,-1.3817541359131338,-1.5924283598121387,-1.5924283598121387,0.61064705912481,0.46482068283676203,100.0,86.51415120327,100,70.39942938659058,155765405.77332386,60,5702015107.011943,0.0148,-0.0029450705478893955,81.13782354480946,13.220036427618018,37.90976448336671,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
601186.SHG,601186.SHG,NAME:chinarailwayconstructioncorpltd,China Railway Construction Corp Ltd,China,Mainland China,Industrials,CNY,Engineering & Construction,0.0,0.0,Avoid,43.931836849350546,43.931836849350546,87.10856563949403,35.81291958702052,68.97916666666667,71.77379906466153,-0.25,0.0484,0.16886319559856694,-0.7685928178261646,-0.25,0.15187602720931814,-0.564904034956922,-0.6240061534164204,-0.6240061534164204,0.8251090197626632,0.31902146552316013,89.14373620234578,81.23911631681572,32.6224433105022,50.07132667617689,48893875.546884246,60,12364013565.094006,0.0484,-0.5356584891616238,14.794031981838446,9.839981261934504,58.90506065009734,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
KER.PA,KER.PA,NAME:keringsa,Kering SA,France,EU ex-DACH,Consumer Discretionary,EUR,Luxury Goods,0.0,0.0,Avoid,43.929785840476875,43.929785840476875,54.32366046837201,49.13630871656762,56.77083333333333,73.3359878589597,0.11299953607133113,0.0106,0.4297963204620251,-1.2424015129203125,0.11299953607133113,1.1629741748198372,-0.6893125897198898,-0.8397413018815987,-0.8397413018815987,0.5807027770562161,0.43419160461273093,100.0,81.36764237372674,85.24919929336488,63.052781740370904,99397611.66995136,60,40187853535.50313,0.0106,0.06519775682252218,24.15614011943716,72.04028317787952,25.359903852919917,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
NN.AS,NN.AS,NAME:nngroupnv,NN Group NV,Netherlands,EU ex-DACH,Financials,EUR,Insurance - Diversified,0.0,0.0,Avoid,43.92776999662318,43.92776999662318,82.04567329406677,33.89733799382262,74.32916666666668,62.90499936549489,-0.20683492947357207,0.0478,0.16565880225936713,-0.6998363837130086,-0.20683492947357207,0.1818870082420958,-0.5134538623807037,-0.5714344431714822,-0.5714344431714822,0.7588035506586245,0.2962249953944684,81.63349188164032,75.03845988867228,31.24926120502242,51.497860199714694,54091182.078126244,60,24060237910.25393,0.0478,-0.11254590500680486,42.50713266761769,8.015925876672132,48.143606821559636,True,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;regime_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
HLAG.XETRA,HLAG.XETRA,NAME:hapaglloydag,Hapag Lloyd AG,Germany,DACH,Industrials,EUR,Marine Shipping,0.0,0.0,Avoid,43.828698980008255,43.828698980008255,61.24756609009017,28.351866674556312,56.60416666666667,71.77379906466153,-0.1775978004591068,0.024700000000000003,0.37724024108830817,-1.3541071563837308,-0.1775978004591068,0.7352260045654414,-0.8813484577009099,-1.0133825420818177,-1.0133825420818177,0.5480823344436964,0.44451420889900917,100.0,80.80222672762318,74.04829937203284,1.5691868758915835,2387512.103986056,60,25248484332.60045,0.024700000000000003,0.049482778590654815,63.45779692690532,46.86280824346757,30.159602766920628,True,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
UHR.SW,UHR.SW,NAME:theswatchgroupag,The Swatch Group AG,Switzerland,DACH,Consumer Discretionary,CHF,Luxury Goods,0.0,0.0,Avoid,43.82018835750419,43.82018835750419,66.93421779061237,22.920642412072397,66.45416666666668,73.98492652868289,-0.1808760140802591,0.024300000000000002,0.360273552182621,-1.3337021335673884,-0.1808760140802591,0.7026205282997534,-0.8567133667544079,-0.9828091100183253,-0.9828091100183253,0.733870854881014,0.3965453182836866,100.0,85.27135198786459,72.16954811337584,38.944365192582026,26062546.419260476,60,11955121352.24783,0.024300000000000002,0.005766570221203465,90.40459671978621,31.202331013070108,13.918362872886696,True,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
SSPG.LSE,SSPG.LSE,NAME:sspgroupplc,SSP Group PLC,United Kingdom,UK,Consumer Discretionary,GBX,Restaurants,0.0,0.0,Avoid,43.7978694395511,43.7978694395511,72.07081019098263,55.58131720860013,27.270833333333332,81.00001336983581,-0.07294979236013824,0.0208,0.35202052737880274,-1.1738818666654416,-0.07294979236013824,0.7803657276165549,-0.729724365932668,-0.8529315505152489,-0.8529315505152489,0.6593466210056792,0.39577571542135614,100.0,81.16970829507764,69.26071610461968,25.320970042796002,11951706.739089916,60,2148939265.649546,0.0208,0.31165117253930724,21.233569404855643,67.14028171644136,42.66355558682983,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
SESG.PA,SESG.PA,NAME:sessa,SES S. A.,France,EU ex-DACH,Communication Services,EUR,Broadcasting,0.0,0.0,Avoid,43.789785237340595,43.789785237340595,72.66355749723601,61.04669523237813,30.145833333333332,63.1928082835869,-0.18297408606973692,0.0919,0.47946903370856125,-1.6951400065088034,-0.18297408606973692,0.9861735298090892,-1.0793112606796582,-1.2471254224776547,-1.2471254224776547,0.43752205470357336,0.507075850375407,100.0,82.06763183504707,95.0287446533193,16.048502139800284,7195013.38558458,60,2512845267.1990523,0.0919,0.1653630070600496,5.770084139185382,54.74498976636481,72.07553844669683,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
ANTO.LSE,ANTO.LSE,NAME:antofagastaplc,Antofagasta PLC,United Kingdom,UK,Materials,GBX,Copper,0.0,0.0,Avoid,43.712619966852444,43.712619966852444,65.45118510857704,28.76186341581213,56.77083333333333,62.31520509938785,-0.24999999999999997,0.0118,0.49438163762291304,-1.8092067257703628,-0.24999999999999997,0.9578482997681075,-1.17308639243591,-1.3461199656039295,-1.3461199656039295,0.5152030175632812,0.46477472468840414,100.0,81.36955379437714,98.06751873735524,55.777460770328105,69023388.8755758,60,51921732278.93601,0.0118,-0.011804305694335352,73.3832242699389,25.51830146689135,23.240539044158567,True,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
603296.SHG,603296.SHG,NAME:huaqintechnologyltda,HUAQIN TECHNOLOGY LTD A,China,Mainland China,Technology,CNY,Consumer Electronics,0.0,0.0,Avoid,43.682790039093696,43.682790039093696,64.41041970798395,42.44515265427992,34.60416666666667,81.00001336983581,-0.24999999999999997,0.0148,0.5269652813148689,-1.9420396451715636,-0.24999999999999997,1.0509101675150136,-1.2371759099301047,-1.4216137583903088,-1.4216137583903088,0.6508529920832332,0.4251372810129381,100.0,84.10023199828233,100,85.30670470756063,377024376.5741398,60,18333989263.33215,0.0148,-0.029573636090242335,74.2817990087768,7.9252326403937925,39.307324274099145,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
COLO-B.CO,COLO-B.CO,NAME:coloplastas,Coloplast A/S,Denmark,EU ex-DACH,Healthcare,DKK,Medical Instruments & Supplies,0.0,0.0,Avoid,43.675451411738756,43.675451411738756,83.12273178690062,33.89537061110952,39.52083333333333,84.07541813822725,-0.24999999999999997,0.0536,0.270342064858229,-1.099943582087245,-0.24999999999999997,0.4038728437442737,-0.7560782592618128,-0.8506979819621929,-0.8506979819621929,0.7599661177994969,0.3722840630175674,100.0,83.87710592199991,53.29693271606561,38.01711840228245,24722147.57018452,60,14846266414.956459,0.0536,0.01476215322335239,51.862358165193974,37.477489733512144,42.43185163394243,True,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
6969.HK,6969.HK,NAME:smooreinternationalholdingsltd,Smoore International Holdings Ltd,Hong Kong,Hong Kong,Consumer Staples,HKD,Tobacco,0.0,0.0,Avoid,43.504656842043325,43.504656842043325,68.65972725295411,25.32232580938186,51.14583333333333,79.66058309056827,-0.24999999999999997,0.0466,0.4959879754964459,-1.9827876239753164,-0.24999999999999997,1.0264549716208593,-1.2064785643615148,-1.3800743557852708,-1.3800743557852708,0.8398775892714178,0.48589444806749077,100.0,100.0,100,27.960057061340944,13499605.06211378,60,6733112151.366504,0.0466,-0.008006709053616647,91.43307891638845,19.389358117796203,36.82881757642829,True,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
2423.HK,2423.HK,NAME:keholdingsinc,Ke Holdings Inc,Hong Kong,Hong Kong,Real Estate,HKD,Real Estate Services,0.0,0.0,Avoid,43.45825425942625,43.45825425942625,71.38964056633417,33.56278333429289,66.45416666666668,81.08624857805513,-0.25,0.0165,0.38300024688866857,-1.5260907444104646,-0.25,0.7092428330616659,-0.9762155965866806,-1.1102656829977144,-1.1102656829977144,0.8453813658346682,0.40624125019822555,100.0,92.39452549089276,79.22271710166964,58.20256776034237,79170324.82639995,60,18636631431.73855,0.0165,-0.00783196572380611,71.30646397951914,9.718384783458418,34.30817655324766,True,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
VODI.XETRA,VODI.XETRA,NAME:vodafonegroupplc,Vodafone Group PLC,Germany,DACH,Communication Services,EUR,Telecom Services,0.0,0.0,Avoid,43.4409887646164,43.4409887646164,73.54986907206597,45.156933347406756,34.60416666666667,86.28947834408092,0.07997513395387454,0.0347,0.2825978358183623,-0.7546038714111433,0.07997513395387454,0.7446217655420897,-0.4412949580135914,-0.5402042005500183,-0.5402042005500183,0.5635536928151325,0.35682225028235787,77.17202865000262,71.51699695339457,53.134230033905204,1.4265335235378032,2309650.2910652645,60,36805509711.668816,0.0347,0.21867968317956926,42.30352642519088,71.21899084887197,35.571674247125074,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
603087.SHG,603087.SHG,NAME:ganleepharmaceuticalscoltd,Gan & Lee Pharmaceuticals Co Ltd,China,Mainland China,Healthcare,CNY,Medical Instruments & Supplies,0.0,0.0,Avoid,43.43115865734659,43.43115865734659,66.5653609267969,33.88799119984476,22.145833333333332,79.66058309056827,-0.25,0.0147,0.41169167202290036,-1.543359017364658,-0.25,0.7532113127173543,-1.0179859955900172,-1.1620780807980324,-1.1620780807980324,0.5995880559798309,0.421329045905633,100.0,80.9004006187947,81.39301596763302,63.40941512125535,99900959.04132672,60,6159112385.006503,0.0147,-0.0034157786643922933,92.76801754393236,18.122146977506993,29.918409745633507,True,False,True,True,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;narrative_exclusion;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
601669.SHG,601669.SHG,NAME:powerconstructioncorpofchinaltd,Power Construction Corp of China Ltd,China,Mainland China,Industrials,CNY,Engineering & Construction,0.0,0.0,Avoid,43.41682124268183,43.41682124268183,70.61088375646979,35.39788936182349,66.45416666666668,86.71868425443364,-0.24999999999999997,0.0219,0.38302990060501196,-1.506881040545703,-0.24999999999999997,0.7022925543484564,-0.9729204505364138,-1.106980915748168,-1.106980915748168,0.8033609233164862,0.40048635239266545,100.0,89.46785960850298,78.2955781189041,67.61768901569187,129834669.3641362,60,12246929814.354973,0.0219,-0.16533984374820337,4.2189466853455055,33.51914680555326,40.183087192330404,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
000630.SHE,000630.SHE,NAME:tonglingnonferrousmetalsgroupcoltd,Tongling Nonferrous Metals Group Co Ltd,China,Mainland China,Materials,CNY,Copper,0.0,0.0,Avoid,43.41004153711127,43.41004153711127,74.23005549736143,40.036039695587554,32.770833333333336,73.98492652868289,-0.24999999999999997,0.0304,0.586382837720378,-2.1866592532680826,-0.24999999999999997,1.2153978040348656,-1.3581336972343412,-1.5633676904364735,-1.5633676904364735,0.6837592237873026,0.4605313810379116,100.0,89.95604063138302,100,87.7318116975749,437214960.1277048,60,13794774165.779827,0.0304,-0.03672555354467497,65.0274895560356,11.647214135681557,31.058748019591913,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
601061.SHG,601061.SHG,NAME:citicmetalcoltda,CITIC Metal Co. Ltd. A,China,Mainland China,Materials,CNY,Other Industrial Metals & Mining,0.0,0.0,Watchlist,43.377599440170776,43.377599440170776,69.73861469850266,36.8216901628572,28.770833333333332,81.00001336983581,-0.24999999999999997,0.0183,0.47187994072801254,-1.758414073930607,-0.24999999999999997,0.9108921495073861,-1.1337504922438384,-1.2989084714986427,-1.2989084714986427,0.5814377018657931,0.4543778763490541,100.0,83.73640044843356,94.6031920820958,44.57917261055635,36754175.14485042,60,8806904916.637106,0.0183,0.002468821649854799,52.33336733297214,19.758260863452843,49.447747316743026,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
LYG.US,LYG.US,NAME:lloydsbankinggroupplcadr,Lloyds Banking Group PLC ADR,United States,US,Financials,USD,Banks - Regional,0.0,0.0,Avoid,43.37526878164268,43.37526878164268,85.1765335235378,42.84524262797754,48.77083333333333,81.44223886264008,-0.25,0.0349,0.29329617607744146,-1.1203185638779636,-0.25,0.4423631215964876,-0.7911746113233908,-0.8938282729504954,-0.8938282729504954,0.599894038614314,0.34314319721144765,100.0,71.895432526707,55.3831832241809,68.0456490727532,132884314.01,60,90023870464.0,0.0349,-0.009332953196999451,42.50713266761769,21.270277739670377,52.74919536259326,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
S32.LSE,S32.LSE,NAME:south32ltd,South32 Ltd,United Kingdom,UK,Materials,GBX,Other Industrial Metals & Mining,0.0,0.0,Avoid,43.32816511928321,43.32816511928321,71.22454459502497,18.17209584766484,48.77083333333333,86.28947834408092,-0.25,0.018799999999999997,0.40648414941883654,-1.4327571008915805,-0.25,0.705582641000735,-0.9962817900612284,-1.1385512423578212,-1.1385512423578212,0.333384304112829,0.42074544647888484,100.0,66.49901404594674,75.78514730260848,0.21398002853067047,2016008.1635913413,60,15306299779.002583,0.018799999999999997,0.02169041537102538,76.75372539379494,35.86207786387385,26.34456567847179,True,True,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;alt_data_review;narrative_review;regime_review;regime_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
600143.SHG,600143.SHG,NAME:kingfascitechcoltd,Kingfa Sci&Tech Co Ltd,China,Mainland China,Materials,CNY,Specialty Chemicals,0.0,0.0,Avoid,43.31840951571656,43.31840951571656,66.55405692389496,42.28188860110707,61.10416666666667,70.43436878539397,-0.25,0.0124,0.5123010150023528,-1.8767887707590973,-0.25,1.005860823104107,-1.2080821132549555,-1.387387468505779,-1.387387468505779,0.5434652233727525,0.46240114435782437,100.0,82.61749022289716,100,69.11554921540656,145709687.57094714,60,6412976478.656734,0.0124,0.010677451293350794,15.963640804379281,32.0538978734873,41.4493739937887,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
0008.HK,0008.HK,NAME:pccwlimited,PCCW Limited,Hong Kong,Hong Kong,Communication Services,HKD,Telecom Services,0.0,0.0,Avoid,43.3182843491085,43.3182843491085,95.35112416119864,50.761827381037904,61.10416666666667,86.71868425443364,-0.03254078863333164,0.068,0.1944361716679889,-0.6037833970931796,-0.03254078863333164,0.42179938170660924,-0.3912467957524453,-0.45929945583624143,-0.45929945583624143,0.6862216338315005,0.3035246139070062,65.61420797660593,71.97246650327382,36.34779845300871,13.55206847360913,6233828.02828566,60,5439278202.96872,0.068,0.1063528852829698,6.276849872845567,56.724540063261195,52.2479763362852,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,liquidity_stress;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
0354.HK,0354.HK,NAME:chinasoftinternationalltd,ChinaSoft International Ltd,Hong Kong,Hong Kong,Technology,HKD,Information Technology Services,0.0,0.0,Avoid,43.174934585921726,43.174934585921726,62.82071804371846,26.94501184498426,52.60416666666667,81.00001336983581,-0.25,0.0126,0.5027220925527893,-1.8538411744637617,-0.25,0.9850577469013058,-1.1913133531765885,-1.3672660855700647,-1.3672660855700647,0.5568044960505151,0.46402723726282413,100.0,83.5233848561228,100,37.51783166904422,24172333.53634453,60,1164345080.9708862,0.0126,-0.0026358782893536313,60.46027665588506,30.276007361804236,31.632171605192454,True,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
600141.SHG,600141.SHG,NAME:hubeixingfachemicalsgroupcoltd,Hubei Xingfa Chemicals Group Co Ltd,China,Mainland China,Materials,CNY,Chemicals,0.0,0.0,Avoid,43.171718737765495,43.171718737765495,67.25947775128441,32.33175354231484,66.45416666666668,62.90499936549489,-0.25,0.015600000000000001,0.530912090342691,-1.9949397160212685,-0.25,1.0720973360717252,-1.2527780982094172,-1.438597329829359,-1.438597329829359,0.6186031187196411,0.4866566443527415,100.0,89.46208843329701,100,76.46219686162625,230138254.9929053,60,5589859439.517559,0.015600000000000001,-0.01682162265396619,60.30284581364068,18.891129825584763,16.637698117638905,True,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
INGA.AS,INGA.AS,NAME:inggroepnv,ING Groep NV,Netherlands,EU ex-DACH,Financials,EUR,Banks - Diversified,0.0,0.0,Avoid,43.170658900134086,43.170658900134086,76.0652881300154,44.06086572806518,71.6625,86.28947834408092,-0.14401120885394336,0.0369,0.24492497318308468,-0.8589194357405731,-0.14401120885394336,0.42873827068513537,-0.594685725461445,-0.6804094660755247,-0.6804094660755247,0.6338014310089525,0.3059328159065353,97.20135229650353,69.42770965892844,45.63602642041042,77.67475035663338,243730909.35396042,60,99922634155.45506,0.0369,-0.0777530302292136,42.50713266761769,17.281324049335243,53.318389547070275,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
2388.HK,2388.HK,NAME:bochongkongholdingsltd,BOC Hong Kong Holdings Ltd,Hong Kong,Hong Kong,Financials,HKD,Banks - Regional,0.0,0.0,Avoid,43.169153890834274,43.169153890834274,95.16549648644829,40.47152782060222,83.5375,86.28947834408092,-0.15352017284384892,0.0703,0.2331311232068487,-0.8377131024349026,-0.15352017284384892,0.3927561952110209,-0.5829917697788953,-0.6645876629012923,-0.6645876629012923,0.6746076902529966,0.29722342784647054,94.94109470018462,70.62004038052333,43.609205378613574,60.48502139800286,89573959.21513665,60,67422774634.64356,0.0703,-0.16730776125875416,42.50713266761769,3.0564938087613207,60.86423885160853,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
