security_id,ticker,company_name,p5_return_3m,p50_return_3m,p95_return_3m,forecast_spread_3m,p5_return_6m,p50_return_6m,p95_return_6m,forecast_spread_6m,p5_return_9m,p50_return_9m,p95_return_9m,forecast_spread_9m,p5_return_12m,p50_return_12m,p95_return_12m,forecast_spread_12m,downside_risk_score,upside_potential_score,forecast_uncertainty_score,distribution_family,distribution_degrees_of_freedom,distribution_skewness
002304.SHE,002304.SHE,Jiangsu Yanghe Brewery Joint-Stock Co Ltd,-0.5043450544097046,-0.0625,0.27046310982368116,0.7748081642333857,-0.7498632684136823,-0.125,0.3458809456825722,1.0957442140962546,-0.9527980833106433,-0.18750000000000003,0.3892090232607517,1.342007106571395,-1.1336901088194091,-0.25,0.4159262196473623,1.5496163284667714,100,92.42804881052496,54.91334819279758,student_t,7.043464024363577,0.40543812172038945
600999.SHG,600999.SHG,China Merchants Securities Co Ltd,-0.45640287806453445,-0.057152147169592674,0.2575925580995871,0.7139954361641215,-0.678930092758183,-0.11430429433918535,0.3308119365376112,1.0097420292957942,-0.8629789923778265,-0.17145644150877803,0.3736973794307329,1.2366763718085594,-1.0271100504682542,-0.2286085886783707,0.4008808218599888,1.427990872328243,100,89.0846270799975,50.60333874119929,student_t,8.268952272076262,0.5118350944516659
002311.SHE,002311.SHE,Guangdong Haid Group Co Ltd,-0.3997700783984735,0.014962031859703673,0.3540186476579925,0.753788726056466,-0.5565957113593207,0.029924063719407347,0.5094225281936713,1.066018239552992,-0.6734509909183095,0.044886095579111024,0.6321493807841078,1.3056003717024174,-0.7696160930775396,0.059848127438814694,0.7379613590353924,1.507577452112932,100,100,53.423627535855076,student_t,9.19925406228296,0.5941922331026157
300033.SHE,300033.SHE,Hithink RoyalFlush Info Network,-0.7981773579989451,-0.0625,0.5365494262138144,1.3347267842127595,-1.165404897212915,-0.125,0.7221838230833971,1.887588720296312,-1.4617305620322107,-0.1875,0.8500840424473097,2.3118146044795207,-1.7213547159978901,-0.25,0.9480988524276288,2.669453568425519,100,100,94.59672732830258,student_t,9.07730499241217,0.5853189894570643
601117.SHG,601117.SHG,China Natl Chem Engineering Co,-0.49049983612519454,0.009033497797121834,0.4003114622738484,0.8908112983990429,-0.6883798200961443,0.018066995594243667,0.5714175996149685,1.2597974197111128,-0.8381166210363562,0.0271004933913655,0.7048138077471862,1.5429304287835424,-0.9629326766561453,0.036133991188487334,0.8186899201419405,1.7816225967980859,100,100,63.134893591970425,student_t,8.089958374337584,0.4969613361443609
601877.SHG,601877.SHG,Zhejiang Chint Electrics Co,-0.4939638244322605,0.0875,0.5576341065025516,1.051597930934812,-0.647314026541431,0.175,0.8398700295500656,1.4871840560914966,-0.7446248866799847,0.26249999999999996,1.076796158833417,1.8214210455134017,-0.8129276488645211,0.35,1.290268213005103,2.103195861869624,100,100,74.53040120890428,student_t,8.897381205617556,0.5694469595729948
002340.SHE,002340.SHE,GEM Co Ltd,-0.7468913224506857,-0.0625,0.45600610562510213,1.2028974280757878,-1.092875490180218,-0.125,0.6082783667482761,1.701153856928494,-1.372900542743842,-0.1875,0.7105789189773517,2.083479461721194,-1.6187826449013714,-0.25,0.7870122112502043,2.4057948561515756,100,100,85.2535225587136,student_t,7.170188946327537,0.4183106392280388
002352.SHE,002352.SHE,S.F. Holding Co. Ltd,-0.17294073689299536,0.0875,0.3090951169728363,0.4820358538658317,-0.19331882230851694,0.175,0.48838281977863757,0.6817016420871544,-0.1885965886593461,0.2625,0.646314001306121,0.8349105899654672,-0.17088147378599072,0.35,0.7931902339456727,0.9640717077316634,48.82327822456878,100,34.16355674431642,student_t,10.220664210570124,0.6812727607915098
601688.SHG,601688.SHG,Huatai Securities Co Ltd,-0.5755954724589156,-0.0625,0.3391236806246418,0.9147191530835574,-0.8506265759436294,-0.125,0.44298165610956886,1.2936082320531983,-1.0762074274323994,-0.1875,0.5081326203646956,1.584340047797095,-1.2761909449178312,-0.25,0.5532473612492836,1.829438306167115,100,100,64.82932636828549,student_t,8.079097439483654,0.49535847876797245
002379.SHE,002379.SHE,Shandong Hongchuang Aluminum Industry Holding Co Ltd,-0.7100561678103549,0.0875,0.7339233436712032,1.4439795114815581,-0.952914749271716,0.175,1.0891806596543796,2.0420954089260954,-1.118907804537464,0.2625,1.382138074437081,2.501045878974545,-1.2451123356207097,0.35,1.6428466873424061,2.887959022963116,100,100,100,student_t,8.947821247303558,0.5749117731118885
1288.HK,1288.HK,Agricultural Bank Of China,-0.23307523223461377,0.0875,0.35747848716576125,0.590553719400375,-0.2783618411870954,0.175,0.5568072380987902,0.8351690792858856,-0.2927525898785432,0.2625,0.7301164567216807,1.022869046600224,-0.29115046446922754,0.35,0.8899569743315225,1.18110743880075,83.18584699120788,100,41.85459513332672,student_t,9.971636569817422,0.6592540283149093
1788.HK,1788.HK,Guotai Junan International Holdings Ltd,-1.176162048938873,-0.0625,0.7639819711250873,1.9401440200639604,-1.699955973509564,-0.125,1.0438220126219473,2.7437779861315112,-2.1164192512233853,-0.1875,1.2440087655283247,3.36042801675171,-2.477324097877746,-0.25,1.4029639422501745,3.8802880401279207,100,100,100,student_t,6.57040584643695,0.3682311117878714
1066.HK,1066.HK,Shandong Weigao Group Medical Polymer Co Ltd,-0.4488936641447012,0.0875,0.5197520812100265,0.9686457453547277,-0.5835751946044354,0.175,0.7862967556112159,1.3698719502156513,-0.6665610791566589,0.26249999999999996,1.0111825663331542,1.6777436454898131,-0.7227873282894025,0.35,1.2145041624200528,1.9372914907094554,100,100,68.65129143646178,student_t,8.798493629556058,0.5619492864477449
002422.SHE,002422.SHE,Sichuan Kelun Pharmaceutical Co Ltd,-0.6491019754930494,0.01992754768522464,0.5625522231790616,1.211654198672111,-0.9062955299362708,0.03985509537044928,0.8072422707321332,1.713537800668404,-1.0990104828526766,0.05978264305567392,0.9996361504515742,2.098646633304251,-1.2583488556156495,0.07971019074089856,1.1649595417285725,2.423308397344222,100,100,85.8741453334828,student_t,8.974755197030161,0.5764531062272048
2238.HK,2238.HK,Guangzhou Automobile Group Co Ltd,-0.7734056906719166,-0.06249999999999999,0.46118743327581335,1.23459312394773,-1.1303724693164368,-0.12499999999999999,0.6156058705830105,1.7459783398994473,-1.4188247756336034,-0.1875,0.719553241719045,2.1383780173526485,-1.6718113813438331,-0.24999999999999997,0.7973748665516267,2.46918624789546,100,100,87.49990671414011,student_t,6.107471195091203,0.32654532603539205
002429.SHE,002429.SHE,Shenzhen MTC Co Ltd,-0.8393850935705953,0.0875,0.8355830501337643,1.6749681437043598,-1.1358134700889913,0.175,1.2329491952806015,2.3687626653695926,-1.3429120748425039,0.26249999999999996,1.558217851112775,2.9011299259552787,-1.5037701871411908,0.35,1.8461661002675287,3.3499362874087195,100,100,100,student_t,8.832437189510701,0.565429768295817
002432.SHE,002432.SHE,Andon Health Co Ltd,-1.083714100274394,-0.04729281190885295,0.7362953934386446,1.8200094937130387,-1.5603066661564506,-0.0945856238177059,1.013575443500319,2.5738821096567697,-1.9370127652216704,-0.14187843572655884,1.2153361481470215,3.1523489133686917,-2.262013824366494,-0.1891712476354118,1.3780051630595833,3.6400189874260773,100,100,100,student_t,7.09958967934036,0.41334426495814947
0867.HK,0867.HK,China Medical System Holdings Ltd,-0.593297963540507,-0.033771252052509894,0.4089230480070617,1.0022210115475687,-0.8588327680013633,-0.06754250410501979,0.5585217790244907,1.417354547025854,-1.0704424486466735,-0.10131375615752969,0.6654552637667902,1.7358977124134638,-1.254138431186034,-0.13508500821003958,0.7503035919091037,2.0044420230951374,100,100,71.0308872747911,student_t,8.336806857139425,0.5201596989052804
1308.HK,1308.HK,SITC International Holdings Co Ltd,-0.3876499703011259,0.0875,0.4775105176764137,0.8651604879775396,-0.49696353216102557,0.175,0.726558163566136,1.2235216957271615,-0.5604838897763931,0.26249999999999996,0.9380180321017881,1.4985019218781812,-0.6002999406022518,0.35,1.1300210353528275,1.7303209759550793,100,100,61.3169314832501,student_t,9.305555006445452,0.6030901789663056
601288.SHG,601288.SHG,Agricultural Bank of China Ltd Class A,-0.23616142874696552,0.0875,0.36208487272884005,0.5982463014758056,-0.28272638215101187,0.175,0.5633216510356158,0.8460480331866277,-0.2980980390400782,0.2625,0.7380949505561848,1.036192989596263,-0.29732285749393106,0.35,0.8991697454576801,1.1964926029516112,84.94938785540889,100,42.399795168005944,student_t,10.148824457379218,0.6750363522783925
2208.HK,2208.HK,Xinjiang Goldwind Science & Technology Co Ltd,-1.12100058221725,-0.0625,0.743513142036447,1.864513724253697,-1.6219458791514525,-0.125,1.0148747169188952,2.636820596070348,-2.020876788241514,-0.1875,1.2085557135753562,3.2294325018168704,-2.3670011644345,-0.25,1.362026284072894,3.729027448507394,100,100,100,student_t,7.286061181385845,0.43044592065069975
1299.HK,1299.HK,AIA Group Ltd,-0.40561152776026166,0.03721901965005861,0.4062025783880229,0.8118141061482845,-0.5518189266806595,0.07443803930011722,0.596259592360036,1.1480785190406955,-0.6553479483080372,0.11165705895017582,0.7507553298419052,1.4061032781499425,-0.736785016220406,0.14887607860023444,0.886843196076163,1.623628212296569,100,100,57.53608794617371,student_t,9.678135555133426,0.636115894727692
601818.SHG,601818.SHG,China Everbright Bank Co Ltd,-0.1271255005685924,0.0875,0.26870362128773395,0.39582912185632635,-0.12852629373521784,0.175,0.4312606187762315,0.5597869125114494,-0.10924227158470501,0.26249999999999996,0.5763538785858247,0.6855961501705297,-0.0792510011371848,0.35,0.712407242575468,0.7916582437126527,22.643143182052803,100,28.053785952103624,student_t,10.03316049290524,0.6646476885722277
2099.HK,2099.HK,China Gold International Resources,-0.8833906290338663,0.0875,0.8605232849656522,1.7439139139995186,-1.1980466951606392,0.175,1.2682200136286272,2.4662667087892665,-1.4191318980791634,0.2625,1.601415604994304,3.0205475030734674,-1.5917812580677326,0.35,1.8960465699313045,3.487827827999037,100,100,100,student_t,8.469687783353288,0.53460805852344
002472.SHE,002472.SHE,Zhejiang Shuanghuan Driveline Co Ltd,-0.7326481101267057,-0.04053778510909118,0.509114348946842,1.2417624590735477,-1.0598673785165436,-0.08107557021818236,0.696249932351033,1.7561173108675767,-1.3203836027007907,-0.12161335532727355,0.8304120673462624,2.150795670047053,-1.5463717904715937,-0.16215114043636472,0.9371531276755019,2.4835249181470953,100,100,88.0080224184505,student_t,8.422937053378003,0.5287657836488188
3618.HK,3618.HK,Chongqing Rural Commercial Bank Co Ltd,-0.46669606454909807,-0.0625,0.2575612925225576,0.7242573570716557,-0.6966195563431655,-0.125,0.3276350206760635,1.024254577019229,-0.8875881200184274,-0.1875,0.3668624201852345,1.2544505402036619,-1.0583921290981961,-0.25,0.3901225850451152,1.4485147141433115,100,86.69390778780338,51.3306367511266,student_t,8.383709797531386,0.5220530681174238
601377.SHG,601377.SHG,Industrial Securities Co Ltd,-0.2733724387825657,0.0875,0.3901381548054388,0.6635105935880045,-0.3353506972129589,0.175,0.6029949830174197,0.9383456802303787,-0.3625493990226931,0.26249999999999996,0.7866846604319151,1.1492340594546082,-0.3717448775651314,0.35,0.9552763096108775,1.327021187176009,100,100,47.02530243903426,student_t,9.851086807399271,0.6501415481133969
1157.HK,1157.HK,Zoomlion Heavy Industry,-0.6504101026566429,-0.059098247695509705,0.3913047914566729,1.0417148941133159,-0.9544377402690464,-0.11819649539101941,0.5187695911120574,1.4732073313811038,-1.2014769189970105,-0.17729474308652915,0.6028262046084853,1.8043031236054958,-1.419016700704305,-0.23639299078203882,0.6644130875223264,2.0834297882266313,100,100,73.82995603133179,student_t,7.3210911240471415,0.43118090986326585
002415.SHE,002415.SHE,Hangzhou Hikvision Digital Technology Co Ltd,-0.2885900331876279,0.0875,0.4054274026529662,0.694017435840594,-0.35687162560729085,0.175,0.6246172446818767,0.9814888702891675,-0.38890704570123674,0.2625,0.8131664145133457,1.2020734602145824,-0.40218006637525583,0.35,0.9858548053059323,1.388034871681188,100,100,49.18742840544909,student_t,10.062904856733669,0.6673761479718051
002532.SHE,002532.SHE,Tianshan Aluminum Group Co Ltd,-0.6738440463238442,0.0875,0.7007862308334377,1.3746302771572818,-0.9017030759431905,0.175,1.0423177052613244,1.944020781204515,-1.0561865702729711,0.26249999999999996,1.3247429113859286,2.3809294816588995,-1.1726880926476886,0.35,1.5765724616668755,2.749260554314564,100,100,97.4248265963833,student_t,8.789774421350351,0.5610597228009732
601126.SHG,601126.SHG,Beijing Sifang Automation Co Ltd,-1.0126342941227344,-0.04625518305380302,0.7262881507601053,1.7389224448828398,-1.4591768113753447,-0.09251036610760605,1.0000308940929483,2.459207705468293,-1.8125832689060453,-0.13876554916140907,1.1993187560529235,3.0119020249589687,-2.117778954353075,-0.1850207322152121,1.3600659354126048,3.47784488976568,100,100,100,student_t,8.58800846858557,0.5438072267372414
3360.HK,3360.HK,Far East Horizon Ltd,-0.40372659896757535,0.05390691144625495,0.42092617562534274,0.8246527745929181,-0.5393776941311381,0.1078138228925099,0.6268574439467698,1.166235138077908,-0.6309237569440901,0.16172073433876488,0.7974167472534889,1.428340504197579,-0.6996393750426408,0.2156276457850198,0.9496661741431953,1.6493055491858362,100,100,58.44600901202826,student_t,8.698621233213908,0.5511048300400175
2378.HK,2378.HK,Prudential PLC,-0.44575631817260664,-0.01699484246316393,0.33809818273688075,0.7838545009094874,-0.640349978897724,-0.03398968492632786,0.46818768721566645,1.1085376661133906,-0.7936211876464556,-0.05098452738949179,0.5640546336703213,1.3576758213167768,-0.9255023212715412,-0.06797936985265572,0.6422066805474336,1.5677090018189748,100,100,55.554493522307055,student_t,9.52453591075602,0.6227956400597926
002555.SHE,002555.SHE,37 Interactive Entertainment Network Technology Group Co Ltd,-0.5185302044301078,0.0875,0.5836770388691013,1.1022072432992092,-0.6820561343127978,0.175,0.8767002977068055,1.5587564320196032,-0.7871751049942999,0.26249999999999996,1.121903840870361,1.9090789458646609,-0.8620604088602156,0.35,1.3423540777382024,2.204414486598418,100,100,78.11725911767958,student_t,9.217464571873387,0.5974561242334483
2607.HK,2607.HK,Shanghai Pharmaceuticals Holding Co Ltd,-0.13745352974457484,0.0875,0.27830939416065764,0.4157629239052325,-0.1431323326684772,0.175,0.4448452330501957,0.5879775657186729,-0.12713094285956023,0.2625,0.5929915652476953,0.7201225081072555,-0.09990705948914969,0.35,0.7316187883213152,0.8315258478104649,28.544874139757052,100,29.46656380247764,student_t,10.153365288251171,0.6746478505982637
002558.SHE,002558.SHE,Giant Network Group Co Ltd,-0.7103036511032593,0.07358485521587169,0.706082047426593,1.4163856985298522,-0.9614160465931594,0.14716971043174337,1.0416558178190478,2.003071864412207,-1.1369801547663967,0.22075456564761506,1.3162718382012422,2.4532519929676386,-1.2734375917747753,0.29433942086348674,1.5593338052849295,2.832771397059705,100,100,100,student_t,8.833701942734917,0.5648092384719092
2282.HK,2282.HK,MGM China Holdings Ltd,-0.48330337898827735,0.0875,0.5479040208919426,1.0312073998802198,-0.6322378800136117,0.175,0.8261096105164909,1.4583474905301026,-0.7261604535396897,0.26249999999999996,1.0599431561938473,1.786103609733537,-0.7916067579765548,0.35,1.270808041783885,2.0624147997604396,100,100,73.08525338609482,student_t,8.824270566764078,0.5640218231786243
1910.HK,1910.HK,Samsonite International SA,-0.42471650172356534,0.0875,0.507922224547752,0.9326387262713174,-0.5493835236087681,0.175,0.7695668118784977,1.3189503354872658,-0.6246850054604065,0.26249999999999996,0.9906926535478376,1.615377659008244,-0.6744330034471308,0.35,1.1908444490955041,1.8652774525426348,100,100,66.09934881687364,student_t,9.280924217221576,0.6030212580846821
1913.HK,1913.HK,Prada SpA,-0.4506753091278222,0.06879736708721067,0.49675700913955345,0.9474323182673756,-0.5970505698111257,0.13759473417442133,0.7428210641131796,1.3398716339243053,-0.6933609670865816,0.20639210126163202,0.9476399448852799,1.6410009119718616,-0.7637558840812231,0.27518946834884267,1.1311087524535282,1.8948646365347512,100,100,67.14782211104125,student_t,9.382485687806797,0.6112078838945656
002595.SHE,002595.SHE,Shandong Himile Mechanical Science & Technology Co Ltd,-0.6666416665294734,-0.0625,0.41236583964596646,1.0790075061754398,-0.9793853384006651,-0.125,0.5465617107350133,1.5259470491356784,-1.2339040613983818,-0.18750000000000003,0.6349917610456691,1.8688958224440508,-1.4582833330589469,-0.25,0.6997316792919329,2.1580150123508797,100,100,76.47301309464055,student_t,8.167847582977899,0.5050244967183775
601058.SHG,601058.SHG,Sailun Jinyu Group Co Ltd,-0.5963664695967031,-0.0625,0.35497158797942935,0.9513380575761325,-0.8800012017999013,-0.125,0.4653939816259418,1.345395183425843,-1.1121838497989152,-0.1875,0.5355820010968322,1.6477658508957473,-1.3177329391934063,-0.25,0.5849431759588587,1.902676115152265,100,100,67.42463543401944,student_t,8.038962819168686,0.49307434666337097
002601.SHE,002601.SHE,LB Group Co Ltd,-0.6605586234699753,-0.0625,0.4010925282585547,1.06165115172853,-0.9707826164054235,-0.125,0.5306188408780804,1.501401457283504,-1.2233679217547018,-0.1875,0.6154658129531272,1.838833734707829,-1.4461172469399506,-0.25,0.6771850565171094,2.12330230345706,100,100,75.24290791622677,student_t,7.782416594970022,0.4726321185682337
6030.HK,6030.HK,CITIC Securities Co Ltd,-0.4048628307050891,0.0875,0.4936567184008056,0.8985195491058947,-0.5213061927915452,0.175,0.7493923396113693,1.2706985324029145,-0.590297438539648,0.2625,0.9659840721056403,1.5562815106452883,-0.6347256614101783,0.35,1.162313436801611,1.7970390982117892,100,100,63.681204117029914,student_t,9.42722523053752,0.6140938241156583
300251.SHE,300251.SHE,Beijing Enlight Media,-0.7186388180091582,0.0875,0.7389203885937086,1.4575592066028666,-0.9650524495839679,0.175,1.0962475483555745,2.0612999979395425,-1.1337733907453826,0.2625,1.3907932101305647,2.5245666008759473,-1.2622776360183163,0.35,1.652840777187417,2.9151184132057333,100,100,100,student_t,8.863369021711474,0.5681648283866221
601901.SHG,601901.SHG,Founder Securities Co Ltd,-0.3409994763396399,-0.05237331795958419,0.1871952891304572,0.5281947654700971,-0.5129256635558881,-0.10474663591916838,0.23405453734639942,0.7469802009022875,-0.6570351245864307,-0.15711995387875258,0.25782504549970464,0.9148601700861353,-0.7867455885984481,-0.20949327183833677,0.269643942341746,1.056389530940194,100,59.92087607594355,37.434999279558056,student_t,9.609460488871628,0.6276826547373876
1378.HK,1378.HK,China Hongqiao Group Ltd,-0.6327674818914034,0.0875,0.6701062088741503,1.3028736907655536,-0.8436120414271404,0.175,0.9989296021125955,1.842541643539736,-0.9850398736756072,0.26249999999999996,1.271603554575114,2.2566434282507215,-1.0905349637828068,0.35,1.5152124177483004,2.605747381531107,100,100,92.33918785952994,student_t,8.891964701665172,0.5703903943086895
6823.HK,6823.HK,HKT Trust,-0.23068767928886383,-0.002240505496688765,0.18166987546491015,0.412357554753774,-0.32755410245607497,-0.00448101099337753,0.2556075440237183,0.5831616464797933,-0.40240362834363075,-0.006721516490066297,0.31182060737477096,0.7142242357184017,-0.46585636957110516,-0.00896202198675506,0.3588587399364428,0.824715109507548,100,79.74638665254285,29.22521345206662,student_t,8.84076152968618,0.5596986611560995
601633.SHG,601633.SHG,Great Wall Motor Co Ltd,-0.23512966923106002,0.0875,0.35545628574757293,0.590585954978633,-0.28126725385051077,0.175,0.5539474134273381,0.8352146672778489,-0.2963109791373372,0.2625,0.7266139011222406,1.0229248802595778,-0.29525933846212005,0.35,0.8859125714951459,1.181171909957266,84.35981098917716,100,41.856879780823725,student_t,9.604243221790062,0.6290210117265044
1336.HK,1336.HK,New China Life Insurance,-0.4949004865551667,0.0875,0.560493343597844,1.0553938301530108,-0.6486386668190063,0.175,0.8439136014282682,1.4925522682472745,-0.7462472330663836,0.2625,1.081748502753349,1.8279957358197327,-0.8148009731103335,0.35,1.295986687195688,2.1107876603060216,100,100,74.79942978280936,student_t,9.009779404049944,0.5794400052416936
1929.HK,1929.HK,Chow Tai Fook Jewellery Group Ltd,-0.6225361567056069,-0.009518698088567722,0.47268890813405373,1.0952250648396606,-0.8859750001248398,-0.019037396177135443,0.6629071404223608,1.5488821405472004,-1.0903334785171666,-0.028556094265703158,0.8066519795080435,1.8969854580252101,-1.2641097095883491,-0.03807479235427089,0.926340420090972,2.190450129679321,100,100,77.62240785695131,student_t,8.179167239454367,0.5067765580769883
601669.SHG,601669.SHG,Power Construction Corp of China Ltd,-0.5681347252073904,-0.06249999999999999,0.3232709644348867,0.8914056896422771,-0.8400754859950846,-0.12499999999999999,0.4205625298735657,1.2606380158686503,-1.0632850341303277,-0.18749999999999997,0.48067491048607003,1.5439599446163976,-1.2612694504147808,-0.24999999999999997,0.5215419288697734,1.7828113792845541,100,100,63.177020165758876,student_t,7.3824978409376705,0.43506865319759996
300274.SHE,300274.SHE,Sungrow Power Supply Co Ltd,-0.8573405109714852,0.0875,0.8522675627468258,1.709608073718311,-1.1612062648953996,0.175,1.2565446592995781,2.4177509241949777,-1.3740117700519516,0.26249999999999996,1.5871162746581216,2.9611280447100734,-1.5396810219429704,0.35,1.8795351254936516,3.419216147436622,100,100,100,student_t,8.909948686204158,0.5718890596869385
1972.HK,1972.HK,Swire Properties Close Only,-0.3905487416085366,-0.0076356807236719025,0.29153186893877675,0.6820806105473134,-0.5567922053605142,-0.015271361447343805,0.40781544470721753,0.9646076500677317,-0.6861319185053163,-0.022907042171015704,0.49526635382023065,1.181398272325547,-0.796368844664417,-0.03054272289468761,0.5677923764302096,1.3641612210946268,100,100,48.34142409895721,student_t,8.035017860106127,0.49103916507409096
601336.SHG,601336.SHG,New China Life Insurance Co Ltd,-0.41302280581011686,0.0875,0.5002037434216128,0.9132265492317296,-0.5328461402537024,0.175,0.7586512311889908,1.2914973714426932,-0.6044309300100532,0.26249999999999996,0.977323852080103,1.5817547820901563,-0.6510456116202338,0.35,1.1754074868432256,1.8264530984634595,100,100,64.7235403443212,student_t,9.414706158853077,0.613109827401214
002648.SHE,002648.SHE,Zhejiang Satellite Petrochemical Co Ltd,-0.531859519037506,0.0875,0.5943107107065764,1.1261702297440823,-0.7009066318077182,0.175,0.8917385806371876,1.5926452124449058,-0.8102621551243836,0.26249999999999996,1.1403219007638823,1.9505840558882659,-0.888719038075012,0.35,1.3636214214131526,2.2523404594881646,100,100,79.8155992735149,student_t,9.208280274594994,0.5962315068676561
601360.SHG,601360.SHG,360 Security Technology Inc,-0.8333091741672313,-0.0625,0.509019340338256,1.3423285145054873,-1.2150887881089036,-0.125,0.6832504022648864,1.89833919037379,-1.5225806525978522,-0.1875,0.8024005349741083,2.324981187571961,-1.7916183483344625,-0.25,0.893038680676512,2.6846570290109746,100,100,95.13548838129861,student_t,6.568102338357987,0.3659966919022144
601231.SHG,601231.SHG,Universal Scientific Industrial Shanghai Co Ltd,-1.026348431388692,-0.0625,0.70893360573773,1.735282037126422,-1.488087523741922,-0.125,0.9659718677046769,2.4540593914465987,-1.8569344539607795,-0.1875,1.148662199803806,3.0055966537645853,-2.177696862777384,-0.25,1.29286721147546,3.470564074252844,100,100,100,student_t,8.616720913276684,0.5465000034414588
601800.SHG,601800.SHG,China Communications Construction Co Ltd,-0.34458975273787434,-0.0625,0.15514195661839794,0.4997317093562723,-0.5239351541283748,-0.125,0.18279220679115515,0.7067273609195299,-0.6760937840365401,-0.18750000000000003,0.18946692672176665,0.8655607107583068,-0.8141795054757487,-0.25,0.18528391323679588,0.9994634187125446,100,41.174202941510195,35.41772354194878,student_t,7.705631030336786,0.46160284098265986
300346.SHE,300346.SHE,Jiangsu Nata Opto Electr Material,-0.9855458867766119,-0.027606046007382513,0.741858077190329,1.727403963966941,-1.4099436067681324,-0.05521209201476503,1.0329745067709608,2.4429181135390934,-1.7420186128288928,-0.08281813802214755,1.2499328179577267,2.9919514307866195,-2.026303865567989,-0.11042418402953005,1.428504062365893,3.4548079279338815,100,100,100,student_t,8.711953805047662,0.5546470426285832
2196.HK,2196.HK,Shanghai Fosun Pharmaceutical Group Co Ltd,-0.6114277284472504,-0.04229892851897486,0.4080428444865556,1.0194705729338058,-0.8894675246336408,-0.08459785703794973,0.5522815860496173,1.441749110683258,-1.1126567830834,-0.12689678555692457,0.6531180460593045,1.7657748291427044,-1.3074533139324505,-0.16919571407589945,0.7314878319351614,2.0389411458676117,100,100,72.25342365773265,student_t,8.329135297442187,0.520416657896498
3939.HK,3939.HK,Wanguo International Mining Group Ltd,-1.003226482922994,-0.032315145586152214,0.7407431970742087,1.7439696799972026,-1.4377062722958656,-0.06463029117230443,1.0286393015236455,2.466345573819511,-1.778613202670512,-0.09694543675845664,1.2420308899442791,3.0206440926147913,-2.0710832570182927,-0.12926058234460885,1.4168561029761129,3.4879393599944057,100,100,100,student_t,8.470624686213311,0.5346629125615059
1339.HK,1339.HK,People’s Insurance Group of China Co Ltd,-0.4188805601530835,0.0875,0.5016433992751708,0.9205239594282543,-0.5411302558905757,0.175,0.7606872120222423,1.301817467912818,-0.6145768581503288,0.26249999999999996,0.9798174091638794,1.5943942673142082,-0.6627611203061671,0.35,1.1782867985503414,1.8410479188565083,100,100,65.24073317414108,student_t,9.184888957807864,0.5950583079135249
603993.SHG,603993.SHG,China Molybdenum Co Ltd Class A,-0.8802809892983796,-0.006736896283369844,0.6955421493257076,1.575823138624087,-1.2488516962394711,-0.013473792566739688,0.9796987583040512,2.228550454543522,-1.5332334406037798,-0.020210688850109532,1.1961722992357935,2.7294057398395735,-1.7740357711634989,-0.026947585133479376,1.3776105060846755,3.151646277248174,100,100,100,student_t,8.73590155018652,0.5565993357904504
2039.HK,2039.HK,China International Marine Containers Group Co Ltd,-0.8152889927339677,0.0342463536070032,0.6882871179622386,1.5035761106962062,-1.1329317012967193,0.0684927072140064,0.9934460265100459,2.1263777278067653,-1.3686993218671748,0.1027390608210096,1.235570894905461,2.604270216772636,-1.5620852782539292,0.1369854144280128,1.4450669431384835,3.0071522213924125,100,100,100,student_t,7.58336546093932,0.4565404575815353
0564.HK,0564.HK,Zhengzhou Coal Mining Machinery Group Co Ltd,-0.5974536558481882,0.061404446490746764,0.5746947508913941,1.1721484067395824,-0.8089571710256289,0.12280889298149353,0.8487110028995034,1.6576681739251322,-0.9569623687572097,0.1842133394722403,1.0732582257266563,2.030220594483866,-1.0720984187148828,0.24561778596298706,1.2721983947642819,2.344296813479165,100,100,83.07423251871579,student_t,7.901832843220621,0.4843683559672838
6881.HK,6881.HK,China Galaxy Securities Co Ltd,-0.6778258397728351,-0.0625,0.4072245987500929,1.085050438522928,-0.9952021478853575,-0.125,0.5392908981326416,1.534493046017999,-1.2532756176965365,-0.1875,0.6260868706000652,1.8793624882966018,-1.4806516795456701,-0.25,0.6894491975001859,2.170100877045856,100,100,76.90129671815073,student_t,7.373525301081008,0.43641544463141446
1963.HK,1963.HK,Bank Of Chongqing Co Ltd,-0.20508649610575383,0.0875,0.33395627231929537,0.5390427684250492,-0.23877979095997987,0.175,0.5235418028458643,0.7623215938058441,-0.24427467686371906,0.26249999999999996,0.6893747855010506,0.9336494623647696,-0.23517299221150767,0.35,0.8429125446385907,1.0780855368500983,67.1922834890022,100,38.20383496167969,student_t,9.972701430815128,0.6596835074721256
000333.SHE,000333.SHE,Midea Group Co Ltd,-0.15642712469214656,0.0875,0.29784655410248245,0.454273678794629,-0.16996504797030676,0.175,0.4724749496101767,0.6424399975804835,-0.1599941733109867,0.26249999999999996,0.6268309189025352,0.7868250922135218,-0.13785424938429314,0.35,0.7706931082049648,0.908547357589258,39.38692839551233,100,32.19595488278628,student_t,10.56689049024878,0.709738135949916
