security_id,ticker,company_name,country,region,sector,currency,current_weight,target_weight,weight_change,trade_action,trade_size_usd,expected_total_return_12m,expected_dividend_return_12m,p5_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,regime_suitability_score,portfolio_fit_score,final_recommendation_score,risk_flags,trade_rationale,expected_portfolio_impact
601838.SHG,601838.SHG,Bank of Chengdu Co Ltd,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.0513,-0.1612675240116377,-0.0033548815978625135,-0.07168038032288772,-0.07168038032288772,0.28694327539402376,0.3022844974147873,79.3873422850826,91.65605407082792,62.47879421220545,alt_data_review;narrative_review;ml_drawdown_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
BUD.US,BUD.US,Anheuser Busch Inbev NV ADR,United States,US,Consumer Staples,USD,0.0,0.0,0.0,Hold,0.0,0.3120029969863021,0.0158,-0.39758781232665297,-0.17241769353526049,-0.2660126639841002,-0.2660126639841002,0.2480992358135135,0.32833503851181456,67.23625167542268,66.03970152256859,62.46523522474097,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
GILD.US,GILD.US,Gilead Sciences Inc,United States,US,Healthcare,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.024900000000000002,-0.36809717317778456,-0.14000066407121542,-0.23470522710726943,-0.23470522710726943,0.2755130962848147,0.3124573094035729,69.98098658969954,80.92268060775217,62.34680647882739,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
TTE.PA,TTE.PA,TotalEnergies SE,France,EU ex-DACH,Energy,EUR,0.0,0.0,0.0,Hold,0.0,0.35,0.048799999999999996,-0.2358703958390852,-0.05788160550119187,-0.13689599861670776,-0.13689599861670776,0.23922721685588005,0.30234660172351435,60.930819831710075,78.66355749723603,63.16342384954427,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601658.SHG,601658.SHG,Postal Savings Bank of China Co Ltd,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.043899999999999995,-0.1342479099838677,0.010810200802463643,-0.05491370711026905,-0.05491370711026905,0.2549432753940237,0.2924310659140928,77.59608940831181,89.8557687641232,62.99990771543699,narrative_review;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
STT.US,STT.US,State Street Corp,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.0197,-0.296198663409739,-0.09786185370083167,-0.18461295077637516,-0.18461295077637516,0.2513877198384682,0.29805024316319073,81.94098401875362,81.19115549215408,62.15331153715449,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
BNZL.LSE,BNZL.LSE,Bunzl PLC,United Kingdom,UK,Consumer Staples,GBX,0.0,0.0,0.0,Hold,0.0,0.35,0.0262,-0.20857777070972805,-0.039193715769189286,-0.11456593650949809,-0.11456593650949809,0.2269575407292591,0.31119935671834364,64.04440883761221,71.2754800690914,62.18645117896251,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601009.SHG,601009.SHG,Bank of Nanjing Co Ltd,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.046900000000000004,-0.19597923207388301,-0.027511321046818027,-0.10054465343060015,-0.10054465343060015,0.28694327539402376,0.29656891335165747,76.7985794721395,91.11254479836,62.143368970615064,narrative_review;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
COP.US,COP.US,ConocoPhillips,United States,US,Energy,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.0292,-0.44952197017172424,-0.192329348434101,-0.2970648293057965,-0.2970648293057965,0.23995754072925912,0.33700489176002757,61.82324861740099,82.50945078459344,62.07647203658895,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
ABI.BR,ABI.BR,Anheuser Busch Inbev SA NV,Belgium,EU ex-DACH,Consumer Staples,EUR,0.0,0.0,0.0,Hold,0.0,0.35,0.015600000000000001,-0.2508778256647206,-0.06408881125446242,-0.14419368716629752,-0.14419368716629752,0.2872103469246246,0.29712229211538216,67.28963059838988,59.920981794782506,61.9762261292631,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
SCHP.SW,SCHP.SW,Schindler Ps,Switzerland,DACH,Industrials,CHF,0.0,0.0,0.0,Hold,0.0,0.22299973064871959,0.0229,-0.2802932370520418,-0.12459708638789468,-0.19178324476214254,-0.19178324476214254,0.2755130962848147,0.3116923394870521,52.39401565361956,69.72680470483296,61.96257611059313,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601166.SHG,601166.SHG,Industrial Bank Co Ltd,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.115,-0.11468754290190114,0.027117736819805394,-0.03536354046415506,-0.03536354046415506,0.30294327539402377,0.28644922258680827,83.7387294553314,94.77356476982933,62.04624841049187,narrative_review;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601288.SHG,601288.SHG,Agricultural Bank of China Ltd Class A,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.0384,-0.2973951718027844,-0.09050980670049952,-0.17553880610639844,-0.17553880610639844,0.2904988309495793,0.32004932699109684,87.1203374134275,86.09186006226871,64,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
600050.SHG,600050.SHG,China United Network Communications Ltd,China,Mainland China,Communication Services,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.0373,-0.23565550280597714,-0.05475479806456757,-0.13303622191522296,-0.13303622191522296,0.23195754072925912,0.32425553203834134,76.14266455684435,85.00680300092777,64,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
600406.SHG,600406.SHG,NARI Technology Co Ltd,China,Mainland China,Industrials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.025699999999999997,-0.3974275007860476,-0.15863669185803086,-0.2568821173044386,-0.2568821173044386,0.24529087406259242,0.33276452100272996,67.19613740620865,76.71733882066378,64,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
603195.SHG,603195.SHG,Gongniu Group Co Ltd,China,Mainland China,Industrials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.0466,-0.21918808755298158,-0.03651306756505318,-0.11105319512431172,-0.11105319512431172,0.3328197629514813,0.31078783133614996,55.3964406389912,86.92275964805324,64,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601766.SHG,601766.SHG,CRRC Corp Ltd Class A,China,Mainland China,Industrials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.0742,-0.23228137798789972,-0.04940787355013626,-0.12655909395675224,-0.12655909395675224,0.26747570099717255,0.3223588468976848,71.81518303928092,89.1506483784384,64,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
PGR.US,PGR.US,Progressive Corp,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.0653,-0.3314271911808261,-0.11525522512432751,-0.20515073061097977,-0.20515073061097977,0.27643660872735704,0.3153098762626881,86.39873316604246,92.67671184022825,64,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
T.US,T.US,AT&T Inc.,United States,US,Communication Services,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.0481,-0.3039068606143229,-0.09871753093660679,-0.1854600139994036,-0.1854600139994036,0.2526606513272546,0.32043872482154373,82.76303586813648,89.47539229671898,64,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
BMY.US,BMY.US,Bristol-Myers Squibb Company,United States,US,Healthcare,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.039599999999999996,-0.3949558178240683,-0.15487156680349723,-0.2523675037086767,-0.2523675037086767,0.3043088839783237,0.3090382058137264,78.84816641256987,86.31141099291622,64,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
HNR1.XETRA,HNR1.XETRA,Hannover Rück SE,Germany,DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,0.35,0.050199999999999995,-0.18984110433168833,-0.02075427478452413,-0.0923775658301036,-0.0923775658301036,0.29494327539402376,0.30908648069905736,75.09224199568162,81.70411300929851,64,narrative_review;ml_drawdown_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
MDT.US,MDT.US,Medtronic PLC,United States,US,Healthcare,USD,0.0,0.0,0.0,Hold,0.0,0.1946147810817785,0.0335,-0.44062245455983345,-0.23351254206480937,-0.3160101524057187,-0.3160101524057187,0.34127309628481467,0.31573242849585986,63.5691629191719,83.94193881031993,60.843302183911696,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601211.SHG,601211.SHG,Guotai Junan Securities Co Ltd,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.027999999999999997,-0.3291520561028871,-0.11073947595581646,-0.19961233786147128,-0.19961233786147128,0.2593877198384682,0.3412653038455051,78.73874752573826,81.44439215927298,61.049495920853474,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
PRU.LSE,PRU.LSE,Prudential plc,United Kingdom,UK,Financials,GBX,0.0,0.0,0.0,Hold,0.0,0.3139807412416496,0.0192,-0.3748262503199912,-0.1495358742328095,-0.23883556064429903,-0.23883556064429903,0.30294327539402377,0.3347865506255151,66.63136862854532,75.42568582184379,61.08009402895454,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601939.SHG,601939.SHG,China Construction Bank Co,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.0384,-0.1548084328325925,-0.0002739266050704736,-0.06806811147496199,-0.06806811147496199,0.30294327539402377,0.28436708123712895,81.22879753244179,89.68297989108468,61.38561175474095,narrative_review;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
TFC.US,TFC.US,Truist Financial Corp,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.0394,-0.287282941273586,-0.0880210729709528,-0.1727167510360019,-0.1727167510360019,0.2602766087273571,0.3142780728467342,75.95438880257379,87.87410841654778,61.788629728067164,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
GSK.US,GSK.US,GlaxoSmithKline PLC ADR,United States,US,Healthcare,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.0353,-0.36520879840043496,-0.13799837658132097,-0.23227560812161613,-0.23227560812161613,0.24440198517370354,0.3310321140405723,58.753795790984015,84.23116848221721,61.43049965752014,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
DHL.XETRA,DHL.XETRA,Deutsche Post AG,Germany,DACH,Industrials,EUR,0.0,0.0,0.0,Hold,0.0,0.35,0.0342,-0.35446740753045614,-0.13422073193926426,-0.22789286896171734,-0.22789286896171734,0.23195754072925912,0.32163744638377145,68.75618307521408,71.38344340820716,61.93572815185319,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
RHHBY.US,RHHBY.US,Roche Holding Ltd ADR,United States,US,Healthcare,USD,0.0,0.0,0.0,Hold,0.0,0.2713406523808306,0.0275,-0.4902837569129481,-0.24749646755915733,-0.3477217408977467,-0.3477217408977467,0.22029087406259246,0.3428215457104937,54.11213754630475,81.00506291873648,61.85859621025324,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
DCC.LSE,DCC.LSE,DCC plc,United Kingdom,UK,Energy,GBX,0.0,0.0,0.0,Hold,0.0,0.35,0.0339,-0.31836469499042586,-0.1049508493857037,-0.1927868067401037,-0.1927868067401037,0.2809886518403702,0.32186224391855095,62.20504722644819,83.59187697733594,62.020524266703504,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
ROP.SW,ROP.SW,Roche Holding AG,Switzerland,DACH,Healthcare,CHF,0.0,0.0,0.0,Hold,0.0,0.16887001085364264,0.0269,-0.4747314905457962,-0.2728128780888064,-0.35822289303378146,-0.35822289303378146,0.2879575407292591,0.30114642050807994,60.470427682344216,73.15096803778489,60.10667156129553,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
5.HK,5.HK,HSBC Holdings PLC (HK Reg),Hong Kong,Hong Kong,Financials,HKD,0.0,0.0,0.0,Hold,0.0,0.35,0.036699999999999997,-0.3644185021083193,-0.13713408645888553,-0.23122661325689658,-0.23122661325689658,0.24194327539402372,0.33420267621280736,69.51853538335462,84.33142016690478,59.86230393267505,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
MTB.US,MTB.US,M&T Bank Corporation,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.023799999999999998,-0.22069379415685675,-0.04657596113923107,-0.12337596253120389,-0.12337596253120389,0.2602766087273571,0.2966759069220279,71.54167832530997,84.58166904422254,59.927241531030006,alt_data_review;narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
SREN.SW,SREN.SW,Swiss Re AG,Switzerland,DACH,Financials,CHF,0.0,0.0,0.0,Hold,0.0,0.35,0.045899999999999996,-0.2189192187685971,-0.04038524661023912,-0.11580557410091429,-0.11580557410091429,0.28694327539402376,0.31195761025551566,64.95058732995503,80.31548429165898,59.838820431997895,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
USB.US,USB.US,U.S. Bancorp,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.032400000000000005,-0.24402156971906774,-0.06020863865837506,-0.13958684715082129,-0.13958684715082129,0.2824988309495793,0.295778353739007,75.01092850524284,87.55438659058487,60.133555714400416,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
AFL.US,AFL.US,Aflac Incorporated,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.15963021597539886,0.0194,-0.2713643400749256,-0.1450719561094785,-0.2042071549562205,-0.2042071549562205,0.28694327539402376,0.25920354013670416,62.11343625052072,84.53691155492155,60.422621140273755,alt_data_review;narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
GD.US,GD.US,General Dynamics Corporation,United States,US,Industrials,USD,0.0,0.0,0.0,Hold,0.0,0.0483854066315518,0.0166,-0.5197589523203139,-0.34584884566870167,-0.42219478282242623,-0.42219478282242623,0.2879575407292591,0.2844606616554693,60.968858333584734,78.14580686110551,60.33355285219577,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
HSY.US,HSY.US,Hershey Co,United States,US,Consumer Staples,USD,0.0,0.0,0.0,Hold,0.0,0.15270203528802767,0.0323,-0.5944300867869274,-0.34858060388613116,-0.44515915542130285,-0.44515915542130285,0.30331630118177705,0.3342985654057408,62.37414206602281,73.19519367663422,59.684213561171795,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601998.SHG,601998.SHG,China Citic Bank Corp Ltd Class A,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.33934793908068267,0.050499999999999996,-0.21815912300437273,-0.04475775786407993,-0.11902732643121659,-0.11902732643121659,0.29494327539402376,0.2990284519833607,78.01736472775005,91.9533079937951,59.69823953684022,alt_data_review;narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
UL.US,UL.US,Unilever PLC ADR,United States,US,Consumer Staples,USD,0.0,0.0,0.0,Hold,0.0,0.26194363730376247,0.0354,-0.38947012972440354,-0.17933620130870725,-0.264454283906852,-0.264454283906852,0.3115797629514813,0.3182165611946001,61.529137337392314,75.79201963954435,59.49418493793852,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
TSCO.LSE,TSCO.LSE,Tesco PLC,United Kingdom,UK,Consumer Staples,GBX,0.0,0.0,0.0,Hold,0.0,0.31990158445774786,0.0302,-0.27575916360465846,-0.08902284736425614,-0.16805297202668673,-0.16805297202668673,0.281467973508367,0.3104424500319532,66.02783545840856,72.77476680232964,59.54432035564867,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
GSK.LSE,GSK.LSE,GSK plc,United Kingdom,UK,Healthcare,GBX,0.0,0.0,0.0,Hold,0.0,0.2597592847417636,0.0355,-0.3958170455255823,-0.1886793784243398,-0.27533817812810024,-0.27533817812810024,0.2799575407292591,0.3121379369071106,58.81661453423848,82.21284574485986,59.38968765552006,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
600000.SHG,600000.SHG,Shanghai Pudong Development Bank Co Ltd,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.0452,-0.2756252038686814,-0.07238876031242497,-0.1537467781768816,-0.1537467781768816,0.28694327539402376,0.34421556264229813,75.2691429275614,86.67887860720452,59.35176086493981,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
BN.PA,BN.PA,Danone SA,France,EU ex-DACH,Consumer Staples,EUR,0.0,0.0,0.0,Hold,0.0,0.35,0.0331,-0.2560885176657056,-0.06465518496567751,-0.14474822008359645,-0.14474822008359645,0.28752053573139386,0.31391977148105527,60.79226335342254,62.863209091131296,59.04814732801013,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
RKT.LSE,RKT.LSE,Reckitt Benckiser Group PLC,United Kingdom,UK,Consumer Staples,GBX,0.0,0.0,0.0,Hold,0.0,0.1493469038436577,0.0405,-0.42111487600392983,-0.2421593431903061,-0.3177896953040556,-0.3177896953040556,0.2755130962848147,0.31799347458047245,58.90258500817234,74.3844315669516,58.66885721245451,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
ULVR.LSE,ULVR.LSE,Unilever PLC,United Kingdom,UK,Consumer Staples,GBX,0.0,0.0,0.0,Hold,0.0,0.2287957864698661,0.0346,-0.36041289987221503,-0.1712595520833896,-0.24840944165628592,-0.24840944165628592,0.3138197629514813,0.3194950912979219,62.29249108988665,72.80953855696588,58.588410676755274,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
ASSA-B.ST,ASSA-B.ST,ASSA ABLOY AB (publ),Sweden,EU ex-DACH,Industrials,SEK,0.0,0.0,0.0,Hold,0.0,0.06354487572316458,0.0175,-0.4968309220952568,-0.3227967231700945,-0.39750328629445797,-0.39750328629445797,0.2852908740625924,0.30261532770121274,54.891760234539454,75.33872537263629,58.43771964701028,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
HLN.LSE,HLN.LSE,Haleon PLC,United Kingdom,UK,Healthcare,GBX,0.0,0.0,0.0,Hold,0.0,0.27387198553978914,0.02,-0.3253461912550742,-0.13768954964444952,-0.21723174657273758,-0.21723174657273758,0.2719575407292591,0.3143309178025616,56.64372956038201,75.63652620135059,58.42676806534189,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
TGT.US,TGT.US,Target Corporation,United States,US,Consumer Staples,USD,0.0,0.0,0.0,Hold,0.0,0.25148634483520427,0.031400000000000004,-0.5785811630370014,-0.30613175341777465,-0.41366847705619103,-0.41366847705619103,0.27638393953528484,0.33601790777187246,62.395382868213424,72.51937341985818,58.256806389059996,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
RIO.US,RIO.US,Rio Tinto ADR,United States,US,Materials,USD,0.0,0.0,0.0,Hold,0.0,0.30998227294367964,0.0458,-0.4986205220321772,-0.2236050884389591,-0.3261144282572151,-0.3261144282572151,0.3390166711371792,0.3474345224874337,47.45485746046312,87.97664051355207,58.22171279714766,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
BBVA.MC,BBVA.MC,Banco Bilbao Vizcaya Argentaria SA,Spain,EU ex-DACH,Financials,EUR,0.0,0.0,0.0,Hold,0.0,0.35,0.0379,-0.4536158359537875,-0.19304208720721916,-0.29784459981392647,-0.29784459981392647,0.2513877198384682,0.3392602181720348,77.25987420946893,76.02553847478165,59.72541326049345,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
LMT.US,LMT.US,Lockheed Martin Corporation,United States,US,Industrials,USD,0.0,0.0,0.0,Hold,0.0,0.1358674610717038,0.0239,-0.5851020067593555,-0.356649581932149,-0.45183466024713825,-0.45183466024713825,0.2471166643125094,0.3257609666543996,67.4480585778409,78.35229758863761,60.802271070189725,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
AENA.MC,AENA.MC,Aena SA,Spain,EU ex-DACH,Industrials,EUR,0.0,0.0,0.0,Hold,0.0,0.29351175937084795,0.0405,-0.30998065869804803,-0.11461835165168882,-0.19329463430324278,-0.19329463430324278,0.34118075897765804,0.31148923529748185,52.50857839729915,76.98625261120814,60.6154020574775,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
GEBN.SW,GEBN.SW,Geberit AG,Switzerland,DACH,Industrials,CHF,0.0,0.0,0.0,Hold,0.0,0.12149395604430029,0.022799999999999997,-0.4127554399070131,-0.24810616611909453,-0.31958769483687943,-0.31958769483687943,0.26397973806259245,0.3101531855065728,46.218439541715284,70.48500727259331,58.00366611910796,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
FITB.US,FITB.US,Fifth Third Bancorp,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.2535484439555191,0.0278,-0.4555012243310995,-0.22444107785258344,-0.3166005654442855,-0.3166005654442855,0.3109432753940238,0.3230635902158972,71.89154036583473,82.97771041369472,58.1139669385588,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;cvar_risk;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
601377.SHG,601377.SHG,Industrial Securities Co Ltd,China,Mainland China,Financials,CNY,0.0,0.0,0.0,Hold,0.0,0.35,0.042300000000000004,-0.3927888940372688,-0.14885822254633108,-0.2449664947084464,-0.2449664947084464,0.28694327539402376,0.3419215240188216,70.8411581512815,85.61432796526444,58.1544042082003,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
HSBC.US,HSBC.US,HSBC Holdings PLC ADR,United States,US,Financials,USD,0.0,0.0,0.0,Hold,0.0,0.35,0.0365,-0.3703196122607435,-0.13918455610003438,-0.23364175190660935,-0.23364175190660935,0.2824988309495793,0.31982232749263567,66.09293027866178,87.23092011412268,57.94246412154165,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,Hold: acceptable risk-adjusted return but limited incremental portfolio benefit.,0.0
