security_id,ticker,issuer_id,company_name,country,region,sector,currency,industry,current_weight,current_market_value_usd,final_recommendation,final_recommendation_score,scorecard_score,portfolio_fit_score,regime_suitability_score,sentiment_alt_data_score,narrative_reframing_score,expected_total_return_12m,expected_dividend_return_12m,expected_volatility_12m,p5_return_12m,p50_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,tail_risk_score,skewness_risk_score,forecast_uncertainty_score,liquidity_score,average_daily_value_usd,liquidity_observation_count,market_cap_usd,dividend_yield,free_cash_flow_yield,balance_sheet_strength_score,cashflow_quality_score,dividend_safety_score,regime_review_required_flag,regime_exclusion_flag,reframing_review_required_flag,reframing_exclusion_flag,alt_data_review_required_flag,alt_data_exclusion_flag,price_data_quality_score,price_data_exclusion_flag,sector_data_source,liquidity_data_source,market_cap_data_source,fundamentals_data_source,is_synthetic_data,is_synthetic_fundamentals,instrument_type,listing_status,risk_management_flags,target_weight,portfolio_method,eligible_for_optimisation,fallback_eligibility_used,optimisation_feasible,optimisation_status,eligible_security_count,candidate_security_count,unconstrained_turnover,projected_turnover,turnover_constraint_applied,no_trade_band_applied,retention_eligible,turnover_constraint_skipped_for_hard_exit,turnover_constraint_skipped_for_infeasible_current
ADP.US,ADP.US,NAME:automaticdataprocessinginc,Automatic Data Processing Inc,United States,US,Technology,USD,Software - Application,0.0,0.0,Hold,63.365263623497654,63.365263623497654,76.89594908936718,63.38734202332377,52.77083333333333,81.00001336983581,0.18966193346250848,0.0252,0.2691585908082268,-0.5367163278085059,0.18966193346250848,0.7972094620714031,-0.2992573517086592,-0.39346285849153856,-0.39346285849153856,0.2719575407292591,0.34724609790878963,56.20897978450551,54.71072502874352,47.27581894322204,94.57917261055636,756634508.37,60,108655337472.0,0.0252,0.04042783449208815,77.62016475351703,66.58972939016087,59.52527718911743,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
601816.SHG,601816.SHG,NAME:beijingshanghaihighspeedrailwaycoltd,Beijing-Shanghai High Speed Railway Co Ltd,China,Mainland China,Industrials,CNY,Railroads,0.0,0.0,Hold,63.06030012602536,63.06030012602536,81.83395793621301,60.9229765048436,46.9375,85.54950311424149,0.35,0.0264,0.15129508177005813,-0.038135435667551176,0.35,0.6821515346264004,0.07680180189415248,0.023848523274632133,0.023848523274632133,0.2932908740625924,0.27173523350185097,0.0,47.14665093050701,25.52777422336551,68.83024251069901,144225099.18410784,60,36446941279.413506,0.0264,0.0832374698448965,70.0176424469945,80.41995404619482,43.242333523111334,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.05,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
601658.SHG,601658.SHG,NAME:postalsavingsbankofchinacoltd,Postal Savings Bank of China Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,63.02935783946655,63.02935783946655,89.8557687641232,79.00736915126585,55.47916666666667,86.71868425443364,0.35,0.043899999999999995,0.18778259403637912,-0.13443913157528914,0.35,0.7640442335873496,0.010788271555086437,-0.054935636357646256,-0.054935636357646256,0.2549432753940237,0.2931908836616583,7.847948051092322,47.557432174484916,31.84325336325483,65.04992867332382,112936314.43774389,60,88044142367.26971,0.043899999999999995,0.6711172429568862,42.50713266761769,90.67441708539077,72.3320390260337,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
FDX.US,FDX.US,NAME:fedexcorporation,FedEx Corporation,United States,US,Industrials,USD,Integrated Freight & Logistics,0.0,0.0,Hold,62.594508970303266,62.594508970303266,74.17255436467185,71.6815374680949,52.60416666666667,86.28947834408092,0.35,0.015700000000000002,0.2864458295168222,-0.4154343463597078,0.35,0.9958277328142668,-0.16908645889669927,-0.269342499227587,-0.269342499227587,0.2847857345822488,0.31606712532956205,38.47749988965529,51.80390016937824,50.01670335984019,92.43937232524965,609553607.07,60,74728898560.0,0.015700000000000002,0.0684607976108781,45.36368085128293,62.35253970744542,61.8759232326657,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
STT.US,STT.US,NAME:statestreetcorp,State Street Corp,United States,US,Financials,USD,Asset Management,0.0,0.0,Hold,62.45826446940949,62.45826446940949,81.19115549215408,80.90448603174106,67.7875,84.07541813822725,0.35,0.0197,0.2478602773586957,-0.2963834368087499,0.35,0.901678099152208,-0.09789492715194759,-0.18464602422749107,-0.18464602422749107,0.24860994206069037,0.3001462679281187,26.378003461070154,48.018950871897026,42.46063813042245,87.01854493580599,419063484.96,60,50797850624.0,0.0197,0.21345391324248483,42.50713266761769,81.3842278954275,64.84224458223144,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
600919.SHG,600919.SHG,NAME:bankofjiangsucoltd,Bank of Jiangsu Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,62.43097797353299,62.43097797353299,91.76429230192635,82.84685630100283,56.77083333333333,86.28947834408092,0.35,0.048,0.1879099532510827,-0.13106286951899032,0.35,0.7632679405496308,0.01096872670620197,-0.05479975693167698,-0.05479975693167698,0.2513877198384682,0.28037286499553504,7.828536704525282,45.886977029248484,31.69608217557264,71.82596291012838,173359007.74210712,60,31518623133.498875,0.048,2.6347874842792445,42.50713266761769,79.95300923162003,75.21151932750352,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
601838.SHG,601838.SHG,NAME:bankofchengducoltd,Bank of Chengdu Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,62.363252810600066,62.363252810600066,91.65605407082792,79.9276840947909,48.77083333333333,81.00001336983581,0.35,0.0513,0.19521571064292917,-0.16146906327074573,0.35,0.7833593509102177,-0.0033787581577869874,-0.07170425688281219,-0.07170425688281219,0.28694327539402376,0.3030443151623528,10.24346526897317,50.417443501488144,33.48577363156925,53.281027104136946,58401715.46647747,60,11201255934.728626,0.0513,0.985118791267438,42.50713266761769,80.83593544436917,83.8365867146869,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
MRSH.US,MRSH.US,NAME:marshmclennancompaniesinc,"Marsh & McLennan Companies, Inc.",United States,US,Financials,USD,Insurance Brokers,0.0,0.0,Hold,62.339739695054455,62.339739695054455,79.58434379457917,69.09691457004621,55.4375,81.00001336983581,0.14925958450347268,0.0207,0.25949354031400934,-0.5405123222001448,0.14925958450347268,0.7313069624522852,-0.3209957698535395,-0.41181850896344274,-0.41181850896344274,0.2602766087273571,0.32721303863536294,58.831215566206104,51.77024492786109,45.07469507365888,90.79885877318117,536543080.04999995,60,92240158720.0,0.0207,0.05421716603047927,42.50713266761769,70.65161989607863,66.09715554759484,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
MDT.US,MDT.US,NAME:medtronicplc,Medtronic PLC,United States,US,Healthcare,USD,Medical Devices,0.0,0.0,Hold,62.280586145402324,62.280586145402324,83.94193881031993,64.7987236063846,61.10416666666667,86.71868425443364,0.2596615706486787,0.0335,0.23570745811688396,-0.3672709515436897,0.2596615706486787,0.787874050448014,-0.16762480242903488,-0.2501224127699443,-0.2501224127699443,0.30127309628481463,0.31248362519133793,35.73177325284919,52.278200398952094,40.93962826241192,95.22111269614835,833246832.96,60,109981483008.0,0.0335,0.049335577695431836,53.98212024295142,69.7256140068561,54.234380469026306,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
XOM.US,XOM.US,NAME:exxonmobilcorp,Exxon Mobil Corp,United States,US,Energy,USD,Oil & Gas Integrated,0.0,0.0,Hold,62.240621063109316,62.240621063109316,83.92332382310985,60.489188701332665,55.47916666666667,81.00001336983581,0.25855670237805845,0.027200000000000002,0.250174253903233,-0.40009034768616797,0.25855670237805845,0.8174394580112656,-0.19416199189920808,-0.28172298076533964,-0.28172298076533964,0.2609884042460946,0.3109488312311368,40.24614010933424,49.93193306299778,43.150615340685626,99.57203994293866,2570130630.48,60,641803616256.0,0.027200000000000002,0.036790070049374325,88.33202767622451,49.04084390502225,50.46024568833992,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
GSK.LSE,GSK.LSE,NAME:gskplc,GSK plc,United Kingdom,UK,Healthcare,GBX,Drug Manufacturers - General,0.0,0.0,Hold,62.1979222577346,62.1979222577346,82.21284574485986,59.415409953508885,61.10416666666667,86.28947834408092,0.35,0.0355,0.24759657058217274,-0.29594528718722135,0.35,0.9008565507991905,-0.09752145030395448,-0.18418025000771493,-0.18418025000771493,0.23195754072925912,0.3102253406199512,26.31146428681642,48.28525303387755,42.41599302810897,75.3922967189729,213389490.74074075,60,104334456703.14455,0.0355,0.06157444006746548,68.59564779094283,70.78646248530825,46.43449104303946,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
TTE.US,TTE.US,NAME:totalenergiesseadr,TotalEnergies SE ADR,United States,US,Energy,USD,Oil & Gas Integrated,0.0,0.0,Hold,62.1696926924365,62.1696926924365,91.1169757489301,55.8067368153785,61.10416666666667,86.28947834408092,0.35,0.05,0.2418619239349577,-0.2865219720534342,0.35,0.8896268862147081,-0.08778417873267902,-0.1724358521099142,-0.1724358521099142,0.2510280254099077,0.3181491299164194,24.633693158559172,50.22640866627419,41.68402837369829,67.90299572039943,131417420.28999999,60,191418925056.0,0.05,0.05427885459580543,70.66117789443612,56.253715202842216,47.60759122714626,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
NOVN.SW,NOVN.SW,NAME:novartisag,Novartis AG,Switzerland,DACH,Healthcare,CHF,Drug Manufacturers - General,0.10951080208592004,8820.0,Watchlist,62.083889079510406,62.083889079510406,75.65542595504594,62.71023364853899,39.52083333333333,81.00001336983581,0.30282848061285456,0.0297,0.19313732903127911,-0.20048389777248482,0.30282848061285456,0.7311554543164487,-0.0463811899154683,-0.11397925507641599,-0.11397925507641599,0.3181975407292591,0.27590975580731475,16.282750725202284,48.96945478626566,33.01833854917996,86.87589158345222,415891681.52164596,60,293874366051.8231,0.0297,0.05187250662520121,77.35803892340972,75.07164130434286,52.995205981764144,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,0.05,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
601166.SHG,601166.SHG,NAME:industrialbankcoltd,Industrial Bank Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,61.99118081235167,61.99118081235167,94.77356476982933,83.96082335026409,39.52083333333333,90.2262276750101,0.35,0.115,0.17851793509702987,-0.11487084390400637,0.35,0.7450328619223272,0.027096268107697052,-0.0353850091762634,-0.0353850091762634,0.30294327539402377,0.2872090403343738,5.055001310894772,49.451834867490554,30.47594717312671,80.17118402282453,284100793.6029325,60,57367688702.84971,0.115,1.655531900225431,42.50713266761769,84.96601440959158,71.5265423620751,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
DCC.LSE,DCC.LSE,NAME:dccplc,DCC plc,United Kingdom,UK,Energy,GBX,Oil & Gas Refining & Marketing,0.0,0.0,Hold,61.98489450619274,61.98489450619274,83.58920222697931,63.139287856979884,57.10416666666667,81.44223886264008,0.35,0.0339,0.2509598781554286,-0.32548257775363265,0.35,0.9157230505195196,-0.10565346366563205,-0.19348942102003205,-0.19348942102003205,0.31654420739592576,0.32262206166611646,27.64134586000458,54.27031059048635,43.98971292011116,51.85449358059915,54851106.31839604,60,7250031514.764225,0.0339,0.08626898373601061,59.39684753546015,63.928841789689166,62.77008676479682,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
2057.HK,2057.HK,NAME:ztoexpresscaymaninc,Zto Express Cayman Inc,Hong Kong,Hong Kong,Industrials,HKD,Integrated Freight & Logistics,0.0,0.0,Hold,61.98209502763004,61.98209502763004,79.6048126200217,49.619833457735886,52.77083333333333,73.98492652868289,0.35,0.028399999999999998,0.29409052573487177,-0.4471922314300256,0.35,1.0164369567271527,-0.18428300603629633,-0.2872146900435014,-0.2872146900435014,0.2719575407292591,0.3487240952166679,41.03067000621449,54.88126317965254,51.87265215523218,46.14835948644793,40342833.16557304,60,18033019278.588264,0.028399999999999998,0.04848796981325466,95.38759273162489,54.436321957808225,53.42776952872574,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
BT-A.LSE,BT-A.LSE,NAME:btgroupplc,BT Group Plc,United Kingdom,UK,Communication Services,GBX,Telecom Services,0.0,0.0,Hold,61.78654067392164,61.78654067392164,85.37861021556705,63.412930531419235,68.97916666666667,71.77379906466153,0.35,0.0414,0.25636603298233357,-0.35395863199738964,0.35,0.9326665524955848,-0.11700058385464857,-0.2067286953984653,-0.2067286953984653,0.348758737465986,0.3418937413986779,29.53267077120933,58.22859448647746,45.599432690596394,50.71326676176891,51412378.14521927,60,26033110802.24725,0.0414,0.0965620974245603,34.31827988570819,72.91176046582557,60.32184349918438,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
STAN.LSE,STAN.LSE,NAME:standardcharteredplc,Standard Chartered PLC,United Kingdom,UK,Financials,GBX,Banks - Diversified,0.0,0.0,Hold,61.740602335157654,61.740602335157654,75.50307526549571,83.05700584686835,34.60416666666667,81.00001336983581,0.35,0.0233,0.3019535323688551,-0.4742127919244452,0.35,1.0367512912073131,-0.19905552736996834,-0.3047392636990676,-0.3047392636990676,0.2904988309495793,0.3496750513569619,43.534180528438235,55.98936605385756,53.5502536691186,75.53495007132668,215821010.63982746,60,64086956977.394356,0.0233,0.5536852063754004,42.50713266761769,84.49307600999032,75.4858817960249,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
DHL.XETRA,DHL.XETRA,NAME:deutschepostag,Deutsche Post AG,Germany,DACH,Industrials,EUR,Integrated Freight & Logistics,0.0,0.0,Watchlist,61.63567821509906,61.63567821509906,71.38344340820716,70.49179521434252,57.10416666666667,81.44223886264008,0.35,0.0342,0.26763467720700884,-0.36197883199989156,0.35,0.9510871782686809,-0.13493822643403364,-0.22861036345648672,-0.22861036345648672,0.2675130962848147,0.32239726413133696,32.658623350926675,51.60423566125967,46.536525069767634,65.62054208273894,116921871.84014766,60,69573369726.93408,0.0342,0.10491810311457235,50.93049596944746,68.13577629083643,64.48847949971106,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
601211.SHG,601211.SHG,NAME:guotaijunansecuritiescoltd,Guotai Junan Securities Co Ltd,China,Mainland China,Financials,CNY,Capital Markets,0.0,0.0,Hold,61.540188418691116,61.540188418691116,81.4406475087737,80.59042959167968,51.14583333333333,71.77379906466153,0.35,0.027999999999999997,0.2539224625875852,-0.3294190919836282,0.35,0.9204526530553566,-0.11077221148798005,-0.19964507339363488,-0.19964507339363488,0.2593877198384682,0.3420251215930706,28.52072477051927,53.43146817511797,44.29684977155416,84.73609129814551,371207343.9827953,60,46667345186.23625,0.027999999999999997,0.25270069833210534,42.50713266761769,85.80980557052793,64.26081574798228,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
601939.SHG,601939.SHG,NAME:chinaconstructionbankco,China Construction Bank Co,China,Mainland China,Financials,CNY,Banks - Diversified,0.0,0.0,Hold,61.51764413655029,61.51764413655029,89.68297989108468,81.60136278677268,27.270833333333332,73.98492652868289,0.35,0.0384,0.19369767105683292,-0.15499995045789505,0.35,0.7794510660328747,-0.0002962558507405011,-0.06809044072063201,-0.06809044072063201,0.30294327539402377,0.2850983683142237,9.727205817233145,49.20829578824248,33.117987074007026,72.89586305278173,182900591.67110085,60,389369121267.589,0.0384,0.7915991010710589,42.50713266761769,89.58099754974818,72.37642271664012,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
MCD.US,MCD.US,NAME:mcdonaldscorporation,McDonald’s Corporation,United States,US,Consumer Discretionary,USD,Restaurants,0.0,0.0,Hold,61.47263716268785,61.47263716268785,85.35963934774085,61.472302853738476,52.77083333333333,86.71868425443364,0.20070718059655943,0.027200000000000002,0.1810170697391202,-0.26709564038410893,0.20070718059655943,0.6002838796123557,-0.12630784259220226,-0.18966381700089435,-0.18966381700089435,0.2946808908677884,0.2764119413136456,27.094831000127765,47.761118121378466,30.74089837194273,97.8601997146933,1293195713.32,60,196284350464.0,0.027200000000000002,0.03661015248038312,52.20132849617452,67.29967253882859,54.95041491938323,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
AFL.US,AFL.US,NAME:aflacincorporated,Aflac Incorporated,United States,US,Financials,USD,Insurance - Life,0.0,0.0,Hold,61.453994999756056,61.453994999756056,84.53691155492155,62.36562576775954,61.10416666666667,90.2262276750101,0.22895221331807714,0.0194,0.1689577109906914,-0.19546208655291902,0.22895221331807714,0.5975387862890471,-0.07513744148998341,-0.1342726403367254,-0.1342726403367254,0.24694327539402372,0.25194611578009485,19.18180576238934,42.36765126507375,28.104836094119587,81.09843081312411,302171242.08,60,64468029440.0,0.0194,0.03963204742248129,42.50713266761769,57.95689692168823,68.87427618993047,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
A5G.IR,A5G.IR,NAME:aibgroupplc,AIB Group PLC,Ireland,EU ex-DACH,Financials,EUR,Banks - Regional,0.0,0.0,Hold,61.14159602564039,61.14159602564039,84.29337014382588,78.32967488442733,48.77083333333333,84.07541813822725,0.35,0.061,0.2513952203145845,-0.31819999442404967,0.35,0.9138767648667782,-0.10554815034763576,-0.19353647745774033,-0.19353647745774033,0.28694327539402376,0.3146039027071509,27.64806820824862,51.75124206434947,43.666175613584066,54.350927246790306,62995132.2040077,60,26181916542.304142,0.061,0.3645026089586021,42.50713266761769,82.63882532776228,82.20542936206871,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
FITB.US,FITB.US,NAME:fifththirdbancorp,Fifth Third Bancorp,United States,US,Financials,USD,Banks - Regional,0.0,0.0,Hold,61.04528940052081,61.04528940052081,82.97771041369472,72.32491459430153,68.97916666666667,81.00001336983581,0.35,0.0278,0.2633128216905774,-0.3473860197171884,0.35,0.9398972408988776,-0.1268898944266052,-0.2190493820183073,-0.2190493820183073,0.24694327539402372,0.32649582199818766,31.292768859758187,50.96954044408445,45.622755642954125,85.73466476462197,391907640.96,60,51656597504.0,0.0278,0.0736595165739548,42.50713266761769,76.99889168355764,66.03735533158908,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
601818.SHG,601818.SHG,NAME:chinaeverbrightbankcoltd,China Everbright Bank Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,60.98372019808081,60.98372019808081,92.48183866426585,80.12404065647196,35.6875,84.07541813822725,0.35,0.0572,0.16208591167838796,-0.06774113207832239,0.35,0.706408103273841,0.057085036287119584,0.0003549671996838019,0.0003549671996838019,0.2616099420606904,0.295094793356863,0.0,48.13608842136752,27.436713018973546,60.8416547788873,91150868.40782782,60,26636355322.21828,0.0572,0.8654675706891033,42.50713266761769,81.68477955953286,78.20237416012573,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
GD.US,GD.US,NAME:generaldynamicscorporation,General Dynamics Corporation,United States,US,Industrials,USD,Aerospace & Defense,0.0,0.0,Hold,60.906034874980016,60.906034874980016,78.14580686110551,61.036926389590775,51.14583333333333,73.98492652868289,0.09959840203064338,0.0166,0.2181312490106416,-0.4647939744262529,0.09959840203064338,0.5823521423352045,-0.2943695107084936,-0.37071544786221816,-0.37071544786221816,0.24440198517370354,0.29591013554193446,52.9593496946026,47.30358407188417,37.11202721972228,89.65763195435092,476054760.40000004,60,104683986944.0,0.0166,0.037818582531804416,75.54196343909967,54.55370398818664,59.31072100714546,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,mean_variance,True,False,True,optimal,151,148,0.95,0.95,False,False,True,True,True
