security_id,ticker,issuer_id,company_name,country,region,sector,currency,industry,current_weight,current_market_value_usd,final_recommendation,final_recommendation_score,scorecard_score,portfolio_fit_score,regime_suitability_score,sentiment_alt_data_score,narrative_reframing_score,expected_total_return_12m,expected_dividend_return_12m,expected_volatility_12m,p5_return_12m,p50_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,tail_risk_score,skewness_risk_score,forecast_uncertainty_score,liquidity_score,average_daily_value_usd,liquidity_observation_count,market_cap_usd,dividend_yield,free_cash_flow_yield,balance_sheet_strength_score,cashflow_quality_score,dividend_safety_score,regime_review_required_flag,regime_exclusion_flag,reframing_review_required_flag,reframing_exclusion_flag,alt_data_review_required_flag,alt_data_exclusion_flag,price_data_quality_score,price_data_exclusion_flag,sector_data_source,liquidity_data_source,market_cap_data_source,fundamentals_data_source,is_synthetic_data,is_synthetic_fundamentals,instrument_type,listing_status,risk_management_flags,target_weight,portfolio_method,eligible_for_optimisation,fallback_eligibility_used,optimisation_feasible,optimisation_status,eligible_security_count,candidate_security_count,unconstrained_turnover,projected_turnover,turnover_constraint_applied,no_trade_band_applied,retention_eligible,turnover_constraint_skipped_for_hard_exit,turnover_constraint_skipped_for_infeasible_current
601658.SHG,601658.SHG,NAME:postalsavingsbankofchinacoltd,Postal Savings Bank of China Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,63.0770186984642,63.0770186984642,89.88213955302776,79.18607449682399,55.47916666666667,86.71868425443364,0.35,0.043899999999999995,0.18686014445573984,-0.13194792406911854,0.35,0.7619390877721647,0.012459349545979603,-0.05294170101352934,-0.05294170101352934,0.25494115019254465,0.2930262175757851,7.563100144789906,47.53831780757377,31.676440048116287,65.64504632929436,115255439.00010991,60,88044142367.26971,0.043899999999999995,0.6711172429568862,42.50712758374911,90.67580420498508,72.33084720302222,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
COP.US,COP.US,NAME:conocophillips,ConocoPhillips,United States,US,Energy,USD,Oil & Gas E&P,0.0,0.0,Hold,63.013236233681724,63.013236233681724,82.58428367783323,60.91918791496228,57.10416666666667,81.00001336983581,0.35,0.0292,0.2992442310619871,-0.45621345877573694,0.35,1.0269958561296901,-0.19298646273620135,-0.29772194360789683,-0.29772194360789683,0.26751096091559845,0.33787456740163546,42.53170622969955,53.38996336487479,52.560100236417306,95.08196721311475,826704468.24,60,140268158976.0,0.0292,0.051636808045932105,75.1593480449634,64.57970387750008,41.30866641827123,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
NOVN.SW,NOVN.SW,NAME:novartisag,Novartis AG,Switzerland,DACH,Healthcare,CHF,Drug Manufacturers - General,0.10951080208592004,8820.0,Watchlist,63.01225669597396,63.01225669597396,75.69039750571737,62.72320454419196,52.77083333333333,73.98492652868289,0.35,0.0297,0.19313732903127911,-0.15311446230603099,0.35,0.7780557847055121,0.0007587750898660484,-0.06683929007108164,-0.06683929007108164,0.30219540536004286,0.2840612654921317,9.548470010154519,49.048360153094436,32.99763629330824,86.95652173913044,415891681.52164596,60,293874366051.8231,0.0297,0.05187250662520121,77.35106648571,75.0626598503976,53.000012168824625,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.04999999999999971,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
601816.SHG,601816.SHG,NAME:beijingshanghaihighspeedrailwaycoltd,Beijing-Shanghai High Speed Railway Co Ltd,China,Mainland China,Industrials,CNY,Railroads,0.0,0.0,Hold,62.996390303472936,62.996390303472936,82.1621009362852,60.68314900429411,46.9375,85.54950311424149,0.35,0.0264,0.1534460617408346,-0.04328376341950019,0.35,0.686845476659074,0.07297430577717695,0.01926818416788484,0.01926818416788484,0.2932887386933762,0.269312496113787,0.0,46.86698932738798,25.87339875661176,67.99714896650035,130035306.2602284,60,36446941279.413506,0.0264,0.0832374698448965,70.01524705775586,80.42905100753663,43.251110992820784,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
STT.US,STT.US,NAME:statestreetcorp,State Street Corp,United States,US,Financials,USD,Asset Management,0.0,0.0,Hold,62.91879752893394,62.91879752893394,81.24126870990735,80.91113266275562,74.32916666666668,86.28947834408092,0.35,0.0197,0.2478602773586957,-0.2951937501464754,0.35,0.9012350851572138,-0.09778758486091432,-0.1845386819364578,-0.1845386819364578,0.24194115019254464,0.300309086514706,26.3626688480654,47.678648838987705,42.397535450558834,87.02779757662152,419063484.96,60,50797850624.0,0.0197,0.21345391324248483,42.50712758374911,81.38734236284402,64.84740683402126,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
FDX.US,FDX.US,NAME:fedexcorporation,FedEx Corporation,United States,US,Industrials,USD,Integrated Freight & Logistics,0.0,0.0,Hold,62.903713771268116,62.903713771268116,74.15772332196023,71.66703607540813,57.10416666666667,90.2262276750101,0.35,0.015700000000000002,0.2864458295168222,-0.4116491969437188,0.35,0.994627042895518,-0.1686786618635273,-0.26893470219441507,-0.26893470219441507,0.27679042244298513,0.31091517167774424,38.41924317063072,50.77892717128507,49.83384299386985,92.37348538845332,609553607.07,60,74728898560.0,0.015700000000000002,0.0684607976108781,45.360269236306664,62.35518099687597,61.86508830831404,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
TTE.PA,TTE.PA,NAME:totalenergiesse,TotalEnergies SE,France,EU ex-DACH,Energy,EUR,Oil & Gas Integrated,0.0,0.0,Watchlist,62.65886831485445,62.65886831485445,78.69802930362603,63.1522065074157,52.77083333333333,71.77379906466153,0.35,0.048799999999999996,0.22575540890147394,-0.24628541252754188,0.35,0.8539845753184758,-0.05892124846680463,-0.13793564158232052,-0.13793564158232052,0.2842250814866638,0.311342687412862,19.705091654617217,51.22858370461212,38.98997954445543,84.03421240199572,349160863.3303335,60,189020995358.90454,0.048799999999999996,0.054967438830125386,70.65682264127493,57.058828439960806,54.164638488757234,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
XOM.US,XOM.US,NAME:exxonmobilcorp,Exxon Mobil Corp,United States,US,Energy,USD,Oil & Gas Integrated,0.0,0.0,Hold,62.63109272447626,62.63109272447626,83.99982181040626,60.48146804792414,61.10416666666667,81.00001336983581,0.28963337049294263,0.027200000000000002,0.250174253903233,-0.3675603038288912,0.28963337049294263,0.8479763424410278,-0.16295084663898285,-0.2505118355051144,-0.2505118355051144,0.2530282902354277,0.3111152288612044,35.7874050721592,49.52251126589277,43.0746539459666,99.57234497505347,2570130630.48,60,641803616256.0,0.027200000000000002,0.036790070049374325,88.32835797217203,49.023335005626684,50.46431050043287,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
PG.US,PG.US,NAME:proctergamblecompany,Procter & Gamble Company,United States,US,Consumer Staples,USD,Household & Personal Products,0.0,0.0,Hold,62.579553481814415,62.579553481814415,77.29684156179573,64.29330094413915,39.52083333333333,81.00001336983581,0.20333769537074572,0.0297,0.1963597563700154,-0.30422032775845553,0.20333769537074572,0.6373985847266779,-0.1512951243054186,-0.22002103903492398,-0.22002103903492398,0.2879554053600429,0.2761043953303645,31.43157700498914,47.36349051904435,33.36790291657558,97.86172487526729,1304269098.3,60,341621932032.0,0.0297,0.044338488193378545,83.06681090693932,66.5313014482412,55.26626865823691,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
600919.SHG,600919.SHG,NAME:bankofjiangsucoltd,Bank of Jiangsu Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,62.44921702824754,62.44921702824754,91.84382879037629,82.91626398921386,56.77083333333333,86.28947834408092,0.35,0.048,0.1871767972311349,-0.1289974519189483,0.35,0.7615711609767548,0.012306394163054957,-0.053205484867842254,-0.053205484867842254,0.2513855946369891,0.27984203975930916,7.600783552548894,45.825613529604304,31.55884681333052,72.05987170349252,171350730.62383467,60,31518623133.498875,0.048,2.6347874842792445,42.50712758374911,79.9530431854181,75.20928291796571,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
601838.SHG,601838.SHG,NAME:bankofchengducoltd,Bank of Chengdu Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,62.387031147568955,62.387031147568955,91.9345272935837,80.02055615873272,48.77083333333333,81.00001336983581,0.35,0.0513,0.19327361026557502,-0.1554691055500972,0.35,0.7787102380380007,0.00022686510423097772,-0.06741889848872028,-0.06741889848872028,0.2869411501925447,0.30014511948118,9.631271212674326,50.08280648896549,33.104268861008144,53.59942979330007,58466879.24203597,60,11201255934.728626,0.0513,0.985118791267438,42.50712758374911,80.83638174359011,83.82820545912232,False,False,True,False,True,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
GILD.US,GILD.US,NAME:gileadsciencesinc,Gilead Sciences Inc,United States,US,Healthcare,USD,Drug Manufacturers - General,0.0,0.0,Hold,62.23565821383043,62.23565821383043,81.00435270229585,70.2304116478995,48.77083333333333,71.77379906466153,0.35,0.024900000000000002,0.27058446581729717,-0.37168014587814713,0.35,0.9584832423778362,-0.14044609399474323,-0.23515065703079724,-0.23515065703079724,0.27195540536004287,0.3240723471656587,33.59295100439961,52.036715730809085,47.13665179617943,96.65003563791873,1015085207.5200001,60,162471837696.0,0.024900000000000002,0.05820085581658195,69.07265953624048,75.03112221961493,61.650071361374614,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
TTE.US,TTE.US,NAME:totalenergiesseadr,TotalEnergies SE ADR,United States,US,Energy,USD,Oil & Gas Integrated,0.0,0.0,Hold,62.20919763399128,62.20919763399128,91.18460441910193,55.95364559487729,61.10416666666667,81.00001336983581,0.35,0.05,0.2418619239349577,-0.287395108412946,0.35,0.8898653446728464,-0.08788782465241596,-0.17253949802965113,-0.17253949802965113,0.2510258900406915,0.3208078506206353,24.64849971852159,50.53306915072592,41.71827050756132,68.3535281539558,131417420.28999999,60,191418925056.0,0.05,0.05427885459580543,70.65682264127493,56.25841289419165,47.60811479403898,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
0823.HK,0823.HK,NAME:linkrealestateinvestmenttrust,Link Real Estate Investment Trust,Hong Kong,Hong Kong,Real Estate,HKD,REIT - Retail,0.0,0.0,Hold,62.14816391107803,62.14816391107803,92.79351109341948,63.832342187140384,74.32916666666668,86.28947834408092,0.35,0.0654,0.20071731532910267,-0.17052020455215766,0.35,0.7935034222169197,-0.01287117231758178,-0.08312223268276771,-0.08312223268276771,0.22695540536004288,0.315070364580877,11.874604668966816,48.57494850948811,34.16185291183129,51.033499643620814,51149523.46024388,60,12840771339.236797,0.0654,0.08351643288324657,72.87237941726544,72.32394912894821,66.64652497415327,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;,0.05,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
601998.SHG,601998.SHG,NAME:chinaciticbankcorpltdclassa,China Citic Bank Corp Ltd Class A,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,62.08638589413254,62.08638589413254,91.92846884739697,78.57487926836178,51.14583333333333,83.2973760420765,0.35,0.050499999999999996,0.21398996077102939,-0.20707106860735203,0.35,0.8245411521458177,-0.03686336545558594,-0.11175985172544622,-0.11175985172544622,0.2593855946369891,0.3005659803019774,15.965693103635175,48.64760666914296,36.55697222435322,57.377049180327866,73461832.71090469,60,61356409052.85562,0.050499999999999996,0.9798610790335772,42.50712758374911,85.29352337202795,76.53101642095834,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
000538.SHE,000538.SHE,NAME:yunnanbaiyaogroupcoltd,Yunnan Baiyao Group Co Ltd,China,Mainland China,Healthcare,CNY,Drug Manufacturers - Specialty & Generic,0.0,0.0,Hold,62.0683123848469,62.0683123848469,84.73806032374841,50.61551909263403,74.32916666666668,86.71868425443364,0.35,0.031200000000000002,0.14120623907665739,-0.0039407340645410405,0.35,0.6567410126664244,0.09573101285073643,0.04630882917390635,0.04630882917390635,0.22695540536004288,0.267117370146783,0.0,43.041910690169566,23.412406113944204,58.51746258018532,79516452.49197762,60,13386716764.810217,0.031200000000000002,0.04565781259672897,95.68847056978876,55.05068725013675,48.413752748122484,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.05,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
2057.HK,2057.HK,NAME:ztoexpresscaymaninc,Zto Express Cayman Inc,Hong Kong,Hong Kong,Industrials,HKD,Integrated Freight & Logistics,0.0,0.0,Hold,61.979492524378145,61.979492524378145,80.34342971117444,49.61837149112631,52.77083333333333,73.98492652868289,0.35,0.028399999999999998,0.27498029594142476,-0.3902347495628241,0.35,0.9705276659873003,-0.14918637529907935,-0.24542947887857802,-0.24542947887857802,0.27195540536004287,0.3407523478866451,35.061354125511144,53.96133119861521,48.22098151657326,46.18674269422666,40284219.44580027,60,18033019278.588264,0.028399999999999998,0.04848796981325466,95.38146311606471,54.41172393798965,53.425466249974974,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
000001.SHE,000001.SHE,NAME:pinganbankcoltd,Ping An Bank Co Ltd,China,Mainland China,Financials,CNY,Banks - Regional,0.0,0.0,Hold,61.967897455929574,61.967897455929574,93.63962351596433,83.5181618380037,34.60416666666667,86.71868425443364,0.35,0.0529,0.15721659687908787,-0.05149999870575306,0.35,0.6948289549722788,0.06634972505969544,0.011323916152014689,0.011323916152014689,0.29049670574810027,0.2628478996722762,0.0,45.97073411785266,26.447463766878393,72.77263007840342,179759218.654418,60,32096518992.55055,0.0529,1.446526505719069,42.50712758374911,83.83061238612993,76.74571033238814,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
DHL.XETRA,DHL.XETRA,NAME:deutschepostag,Deutsche Post AG,Germany,DACH,Industrials,EUR,Integrated Freight & Logistics,0.0,0.0,Watchlist,61.66460502842402,61.66460502842402,71.44203245165694,70.61089788039551,57.10416666666667,71.77379906466153,0.35,0.0342,0.26763467720700884,-0.3649367283706203,0.35,0.9519010947435821,-0.13529458469127653,-0.22896672171372962,-0.22896672171372962,0.26751096091559845,0.33042867250482094,32.70953167338995,52.530821646011574,46.66443723244904,66.00142551674982,116921871.84014766,60,69573369726.93408,0.0342,0.10491810311457235,50.92677787369319,68.13195260212939,64.4885240325729,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
PSON.LSE,PSON.LSE,NAME:pearsonplc,Pearson PLC,United Kingdom,UK,Communication Services,GBX,Publishing,0.0,0.0,Hold,61.508259416440474,61.508259416440474,75.42773843378296,55.83557620047088,52.77083333333333,86.71868425443364,0.35,0.0207,0.2527921631485866,-0.3291124041132407,0.35,0.9188205177250868,-0.1090106044163428,-0.19748786151834813,-0.19748786151834813,0.27195540536004287,0.34313780392008425,28.212551645478307,54.23657612555048,44.22267228299459,42.19529579472559,31278848.683334667,60,9868237313.949463,0.0207,0.07145247920626771,69.50515106714931,73.06942572006949,57.93160250333091,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
CRH.US,CRH.US,NAME:crhplcadr,CRH PLC ADR,United States,US,Materials,USD,Building Materials,0.0,0.0,Hold,61.393209457272306,61.393209457272306,75.09426229508198,61.723075840893614,66.45416666666668,90.2262276750101,0.22120775702917808,0.015600000000000001,0.3284329767626673,-0.662055038094066,0.22120775702917808,0.9650300220152885,-0.3743358885585111,-0.48928743042544465,-0.48928743042544465,0.22695540536004288,0.3485477225460378,69.8982043464921,52.43772058239127,57.65858735722523,88.95224518888098,458729333.28,60,64971685888.0,0.015600000000000001,0.04481952346164738,56.44667180834898,58.56627634357362,54.775431024893045,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
GD.US,GD.US,NAME:generaldynamicscorporation,General Dynamics Corporation,United States,US,Industrials,USD,Aerospace & Defense,0.0,0.0,Hold,61.29096490649445,61.29096490649445,78.19977606607998,61.026066117255404,56.77083333333333,73.98492652868289,0.130371613738052,0.0166,0.2181312490106416,-0.4327627051499536,0.130371613738052,0.6126568941924032,-0.2634832543705268,-0.33982919152425134,-0.33982919152425134,0.2363998498044873,0.2960737065410716,48.54702736060734,46.89157343651912,37.04626068509627,89.66500356379188,476054760.40000004,60,104683986944.0,0.0166,0.037818582531804416,75.53672100473898,54.53556939344962,59.30062267082646,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BT-A.LSE,BT-A.LSE,NAME:btgroupplc,BT Group Plc,United Kingdom,UK,Communication Services,GBX,Telecom Services,0.0,0.0,Hold,61.266061131179896,61.266061131179896,85.42488740028331,63.53611035552534,61.10416666666667,86.71868425443364,0.35,0.0414,0.25636603298233357,-0.3495996041672802,0.35,0.9314436193239966,-0.11644068310284245,-0.2061687946466592,-0.2061687946466592,0.34876276397346456,0.3298777943975921,29.452684949522745,56.8423558752164,45.395993375471676,51.10477548111191,51412378.14521927,60,26033110802.24725,0.0414,0.0965620974245603,34.315198947360834,72.90689685028448,60.322091088080754,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
TFC.US,TFC.US,NAME:truistfinancialcorp,Truist Financial Corp,United States,US,Financials,USD,Banks - Regional,0.0,0.0,Hold,61.2521151104196,61.2521151104196,87.94458303635066,77.11886952888747,56.77083333333333,86.71868425443364,0.35,0.0394,0.24198765161442604,-0.2846360201770942,0.35,0.8893085132566908,-0.08774895527308274,-0.17244463333813184,-0.17244463333813184,0.2513855946369891,0.31119282020587513,24.634947619733122,49.443011273438856,41.600765130852885,89.59372772630078,473968426.8,60,64245325824.0,0.0394,0.0893294559003714,42.50712758374911,76.06466852602641,69.13302911929361,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
NOC.US,NOC.US,NAME:northropgrummancorporation,Northrop Grumman Corporation,United States,US,Industrials,USD,Aerospace & Defense,0.0,0.0,Hold,61.13060049518394,61.13060049518394,73.36085945880984,64.20332782227564,56.77083333333333,81.00001336983581,0.08390619888684149,0.0169,0.26150069465798104,-0.6126295586881408,0.08390619888684149,0.6705350592993542,-0.3902489515908852,-0.48177419472117855,-0.48177419472117855,0.2363998498044873,0.3438700712970248,68.82488496016836,52.40653860066755,45.47116867692218,91.23307198859587,550806586.76,60,80654860288.0,0.0169,0.04100186880482418,57.47648301108034,54.98067067914594,64.32597278210514,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ROP.SW,ROP.SW,NAME:rocheholdingag,Roche Holding AG,Switzerland,DACH,Healthcare,CHF,Drug Manufacturers - General,0.0,0.0,Watchlist,61.125470393838064,61.125470393838064,73.20750370671523,60.60476837533655,56.77083333333333,86.71868425443364,0.2529817866245293,0.0269,0.24402861412850024,-0.3801122434728256,0.2529817866245293,0.7948077833920612,-0.1877059207880732,-0.27311593573304827,-0.27311593573304827,0.2363998498044873,0.29803227115821235,39.01656224757832,47.117561661573816,41.63533343621844,88.31076265146115,445588429.51738656,60,362392398036.7437,0.0269,0.044409893236448596,72.56527594201349,70.12833113346537,52.70031571244718,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BBVA.MC,BBVA.MC,NAME:bancobilbaovizcayaargentariasa,Banco Bilbao Vizcaya Argentaria SA,Spain,EU ex-DACH,Financials,EUR,Banks - Diversified,0.0,0.0,Hold,61.1205974658853,61.1205974658853,76.06484110019308,77.58005601946591,74.32916666666668,86.71868425443364,0.35,0.0379,0.299435750304878,-0.45020776915072735,0.35,1.0251157285138137,-0.19268427314120573,-0.29748678574791304,-0.29748678574791304,0.24194115019254464,0.3362814603766414,42.49811224970186,51.82930736151872,52.28065259510212,78.54597291518175,261278659.5618642,60,154583714726.42145,0.0379,0.09827877949700753,42.50712758374911,72.44818124556153,76.03567578721248,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
